"wd_m","yhat","predictors","model","index"
0.08,2.63442164466337,"wd_m","v + wd w/ coordinates","shannon_index"
0.099,2.58662972488889,"wd_m","v + wd w/ coordinates","shannon_index"
0.118,2.58965949217478,"wd_m","v + wd w/ coordinates","shannon_index"
0.137,2.74539704317296,"wd_m","v + wd w/ coordinates","shannon_index"
0.156,2.77525570574734,"wd_m","v + wd w/ coordinates","shannon_index"
0.175,2.77525570574734,"wd_m","v + wd w/ coordinates","shannon_index"
0.194,2.76976605946267,"wd_m","v + wd w/ coordinates","shannon_index"
0.213,2.76976605946267,"wd_m","v + wd w/ coordinates","shannon_index"
0.232,2.43403599480236,"wd_m","v + wd w/ coordinates","shannon_index"
0.251,2.6136389537542,"wd_m","v + wd w/ coordinates","shannon_index"
0.27,2.56342430274796,"wd_m","v + wd w/ coordinates","shannon_index"
0.289,2.57805713983598,"wd_m","v + wd w/ coordinates","shannon_index"
0.308,2.54681790399331,"wd_m","v + wd w/ coordinates","shannon_index"
0.327,2.45607783369444,"wd_m","v + wd w/ coordinates","shannon_index"
0.346,2.53828500659653,"wd_m","v + wd w/ coordinates","shannon_index"
0.365,2.34413163163872,"wd_m","v + wd w/ coordinates","shannon_index"
0.384,2.35073479161494,"wd_m","v + wd w/ coordinates","shannon_index"
0.403,2.35336051970996,"wd_m","v + wd w/ coordinates","shannon_index"
0.422,2.46822775196698,"wd_m","v + wd w/ coordinates","shannon_index"
0.441,2.44337629940775,"wd_m","v + wd w/ coordinates","shannon_index"
0.46,2.43241356168356,"wd_m","v + wd w/ coordinates","shannon_index"
0.479,2.38237569743284,"wd_m","v + wd w/ coordinates","shannon_index"
0.498,2.40452380285219,"wd_m","v + wd w/ coordinates","shannon_index"
0.517,2.32078278699407,"wd_m","v + wd w/ coordinates","shannon_index"
0.536,2.33005112244023,"wd_m","v + wd w/ coordinates","shannon_index"
0.555,2.34192187890962,"wd_m","v + wd w/ coordinates","shannon_index"
0.574,2.34614874381158,"wd_m","v + wd w/ coordinates","shannon_index"
0.593,2.29190311580896,"wd_m","v + wd w/ coordinates","shannon_index"
0.612,2.37625145356826,"wd_m","v + wd w/ coordinates","shannon_index"
0.631,2.44292825722584,"wd_m","v + wd w/ coordinates","shannon_index"
0.65,2.44742008019239,"wd_m","v + wd w/ coordinates","shannon_index"
0.669,2.44890971174809,"wd_m","v + wd w/ coordinates","shannon_index"
0.688,2.64291072733424,"wd_m","v + wd w/ coordinates","shannon_index"
0.707,2.64621702623036,"wd_m","v + wd w/ coordinates","shannon_index"
0.726,2.61577886950087,"wd_m","v + wd w/ coordinates","shannon_index"
0.745,2.40416070135931,"wd_m","v + wd w/ coordinates","shannon_index"
0.764,2.40416070135931,"wd_m","v + wd w/ coordinates","shannon_index"
0.783,2.42117897345236,"wd_m","v + wd w/ coordinates","shannon_index"
0.802,2.38018742810797,"wd_m","v + wd w/ coordinates","shannon_index"
0.821,2.39007022866496,"wd_m","v + wd w/ coordinates","shannon_index"
0.84,2.38062504982507,"wd_m","v + wd w/ coordinates","shannon_index"
0.859,2.38062504982507,"wd_m","v + wd w/ coordinates","shannon_index"
0.878,2.34379614434308,"wd_m","v + wd w/ coordinates","shannon_index"
0.897,2.32595979663785,"wd_m","v + wd w/ coordinates","shannon_index"
0.916,2.32595979663785,"wd_m","v + wd w/ coordinates","shannon_index"
0.935,2.32595979663785,"wd_m","v + wd w/ coordinates","shannon_index"
0.954,2.32595979663785,"wd_m","v + wd w/ coordinates","shannon_index"
0.973,2.33102499831606,"wd_m","v + wd w/ coordinates","shannon_index"
0.992,2.33102499831606,"wd_m","v + wd w/ coordinates","shannon_index"
1.011,2.33102499831606,"wd_m","v + wd w/ coordinates","shannon_index"
1.03,2.33102499831606,"wd_m","v + wd w/ coordinates","shannon_index"
