"cat_velocity","yhat","predictors","model","index"
1,0.189428611959253,"cat_velocity","sampling w/ coordinates","rel_abundance"
2,0.189428611959253,"cat_velocity","sampling w/ coordinates","rel_abundance"
3,0.193216570486213,"cat_velocity","sampling w/ coordinates","rel_abundance"
4,0.193153672926268,"cat_velocity","sampling w/ coordinates","rel_abundance"
5,0.198025860372918,"cat_velocity","sampling w/ coordinates","rel_abundance"
