"moos_cover","yhat","predictors","model","index"
0,2.54519056528807,"moos_cover","sampling w/ coordinates","shannon_index"
1,2.46159486638175,"moos_cover","sampling w/ coordinates","shannon_index"
2,2.14136128824651,"moos_cover","sampling w/ coordinates","shannon_index"
3,2.14136128824651,"moos_cover","sampling w/ coordinates","shannon_index"
