"z","yhat","predictors","model","index"
229.672,0.187956602697922,"z","all predictors w/ coordinates","rel_abundance"
253.0755,0.194909651528399,"z","all predictors w/ coordinates","rel_abundance"
276.479,0.194911286486454,"z","all predictors w/ coordinates","rel_abundance"
299.8825,0.19551212111062,"z","all predictors w/ coordinates","rel_abundance"
323.286,0.19551212111062,"z","all predictors w/ coordinates","rel_abundance"
346.6895,0.19551212111062,"z","all predictors w/ coordinates","rel_abundance"
370.093,0.195674138226131,"z","all predictors w/ coordinates","rel_abundance"
393.4965,0.195650086977547,"z","all predictors w/ coordinates","rel_abundance"
416.9,0.19570297398743,"z","all predictors w/ coordinates","rel_abundance"
440.3035,0.195561307528131,"z","all predictors w/ coordinates","rel_abundance"
463.707,0.19548719769574,"z","all predictors w/ coordinates","rel_abundance"
487.1105,0.198230779682923,"z","all predictors w/ coordinates","rel_abundance"
510.514,0.198779806081962,"z","all predictors w/ coordinates","rel_abundance"
533.9175,0.199080108987309,"z","all predictors w/ coordinates","rel_abundance"
557.321,0.198368844506468,"z","all predictors w/ coordinates","rel_abundance"
580.7245,0.197870854299835,"z","all predictors w/ coordinates","rel_abundance"
604.128,0.196233417001171,"z","all predictors w/ coordinates","rel_abundance"
627.5315,0.196209469328909,"z","all predictors w/ coordinates","rel_abundance"
650.935,0.196195949917951,"z","all predictors w/ coordinates","rel_abundance"
674.3385,0.196214105043316,"z","all predictors w/ coordinates","rel_abundance"
697.742,0.196052141548381,"z","all predictors w/ coordinates","rel_abundance"
721.1455,0.196023713381328,"z","all predictors w/ coordinates","rel_abundance"
744.549,0.196064826478964,"z","all predictors w/ coordinates","rel_abundance"
767.9525,0.196064826478964,"z","all predictors w/ coordinates","rel_abundance"
791.356,0.198168388453348,"z","all predictors w/ coordinates","rel_abundance"
814.7595,0.1981304897518,"z","all predictors w/ coordinates","rel_abundance"
838.163,0.198373968596983,"z","all predictors w/ coordinates","rel_abundance"
861.5665,0.198373968596983,"z","all predictors w/ coordinates","rel_abundance"
884.97,0.19828044100409,"z","all predictors w/ coordinates","rel_abundance"
908.3735,0.19828044100409,"z","all predictors w/ coordinates","rel_abundance"
931.777,0.198239660256275,"z","all predictors w/ coordinates","rel_abundance"
955.1805,0.198239660256275,"z","all predictors w/ coordinates","rel_abundance"
978.584,0.19793721166876,"z","all predictors w/ coordinates","rel_abundance"
1001.9875,0.19793721166876,"z","all predictors w/ coordinates","rel_abundance"
1025.391,0.19793721166876,"z","all predictors w/ coordinates","rel_abundance"
1048.7945,0.19793721166876,"z","all predictors w/ coordinates","rel_abundance"
1072.198,0.19793721166876,"z","all predictors w/ coordinates","rel_abundance"
1095.6015,0.197324780575841,"z","all predictors w/ coordinates","rel_abundance"
1119.005,0.197375070648074,"z","all predictors w/ coordinates","rel_abundance"
1142.4085,0.197375070648074,"z","all predictors w/ coordinates","rel_abundance"
1165.812,0.197423902458691,"z","all predictors w/ coordinates","rel_abundance"
1189.2155,0.197423902458691,"z","all predictors w/ coordinates","rel_abundance"
1212.619,0.197423902458691,"z","all predictors w/ coordinates","rel_abundance"
1236.0225,0.197423902458691,"z","all predictors w/ coordinates","rel_abundance"
1259.426,0.197423902458691,"z","all predictors w/ coordinates","rel_abundance"
1282.8295,0.197606430772494,"z","all predictors w/ coordinates","rel_abundance"
1306.233,0.197606430772494,"z","all predictors w/ coordinates","rel_abundance"
1329.6365,0.197606430772494,"z","all predictors w/ coordinates","rel_abundance"
1353.04,0.197606430772494,"z","all predictors w/ coordinates","rel_abundance"
1376.4435,0.197606430772494,"z","all predictors w/ coordinates","rel_abundance"
1399.847,0.197988898632734,"z","all predictors w/ coordinates","rel_abundance"
