"z","yhat","predictors","model","index"
229.672,2.46419385491406,"z","all predictors w/ coordinates","shannon_index"
253.0755,2.50363459802603,"z","all predictors w/ coordinates","shannon_index"
276.479,2.50732174748175,"z","all predictors w/ coordinates","shannon_index"
299.8825,2.51026303176304,"z","all predictors w/ coordinates","shannon_index"
323.286,2.51026303176304,"z","all predictors w/ coordinates","shannon_index"
346.6895,2.51026303176304,"z","all predictors w/ coordinates","shannon_index"
370.093,2.51335293484371,"z","all predictors w/ coordinates","shannon_index"
393.4965,2.51409242279046,"z","all predictors w/ coordinates","shannon_index"
416.9,2.51469561083139,"z","all predictors w/ coordinates","shannon_index"
440.3035,2.51468610541993,"z","all predictors w/ coordinates","shannon_index"
463.707,2.51454452404057,"z","all predictors w/ coordinates","shannon_index"
487.1105,2.5149496292359,"z","all predictors w/ coordinates","shannon_index"
510.514,2.51478656929934,"z","all predictors w/ coordinates","shannon_index"
533.9175,2.51516157782929,"z","all predictors w/ coordinates","shannon_index"
557.321,2.51534591011716,"z","all predictors w/ coordinates","shannon_index"
580.7245,2.51427865071364,"z","all predictors w/ coordinates","shannon_index"
604.128,2.51661477299192,"z","all predictors w/ coordinates","shannon_index"
627.5315,2.51485049536195,"z","all predictors w/ coordinates","shannon_index"
650.935,2.51485049536195,"z","all predictors w/ coordinates","shannon_index"
674.3385,2.51471234182052,"z","all predictors w/ coordinates","shannon_index"
697.742,2.51433793265176,"z","all predictors w/ coordinates","shannon_index"
721.1455,2.51422144376701,"z","all predictors w/ coordinates","shannon_index"
744.549,2.51315437558343,"z","all predictors w/ coordinates","shannon_index"
767.9525,2.51315437558343,"z","all predictors w/ coordinates","shannon_index"
791.356,2.51107131168732,"z","all predictors w/ coordinates","shannon_index"
814.7595,2.50885373319376,"z","all predictors w/ coordinates","shannon_index"
838.163,2.51479126113132,"z","all predictors w/ coordinates","shannon_index"
861.5665,2.51566789229095,"z","all predictors w/ coordinates","shannon_index"
884.97,2.51711075118794,"z","all predictors w/ coordinates","shannon_index"
908.3735,2.51711075118794,"z","all predictors w/ coordinates","shannon_index"
931.777,2.51707731510171,"z","all predictors w/ coordinates","shannon_index"
955.1805,2.51699284346364,"z","all predictors w/ coordinates","shannon_index"
978.584,2.51953629764525,"z","all predictors w/ coordinates","shannon_index"
1001.9875,2.52375620719787,"z","all predictors w/ coordinates","shannon_index"
1025.391,2.52425742800452,"z","all predictors w/ coordinates","shannon_index"
1048.7945,2.52425742800452,"z","all predictors w/ coordinates","shannon_index"
1072.198,2.52425742800452,"z","all predictors w/ coordinates","shannon_index"
1095.6015,2.5233894817035,"z","all predictors w/ coordinates","shannon_index"
1119.005,2.52133749386495,"z","all predictors w/ coordinates","shannon_index"
1142.4085,2.52133749386495,"z","all predictors w/ coordinates","shannon_index"
1165.812,2.5210216033695,"z","all predictors w/ coordinates","shannon_index"
1189.2155,2.5210216033695,"z","all predictors w/ coordinates","shannon_index"
1212.619,2.5210216033695,"z","all predictors w/ coordinates","shannon_index"
1236.0225,2.5210216033695,"z","all predictors w/ coordinates","shannon_index"
1259.426,2.5210216033695,"z","all predictors w/ coordinates","shannon_index"
1282.8295,2.51936639451963,"z","all predictors w/ coordinates","shannon_index"
1306.233,2.51936639451963,"z","all predictors w/ coordinates","shannon_index"
1329.6365,2.51936639451963,"z","all predictors w/ coordinates","shannon_index"
1353.04,2.51936639451963,"z","all predictors w/ coordinates","shannon_index"
1376.4435,2.51936639451963,"z","all predictors w/ coordinates","shannon_index"
1399.847,2.52120122597941,"z","all predictors w/ coordinates","shannon_index"
