"dist_w","yhat","predictors","model","index"
0.2,839.713295005612,"dist_w","sampling w/ coordinates","abundance"
0.826,783.145387906846,"dist_w","sampling w/ coordinates","abundance"
1.452,828.06346661055,"dist_w","sampling w/ coordinates","abundance"
2.078,836.04934624018,"dist_w","sampling w/ coordinates","abundance"
2.704,830.899330499439,"dist_w","sampling w/ coordinates","abundance"
3.33,833.535274943883,"dist_w","sampling w/ coordinates","abundance"
3.956,818.758299635241,"dist_w","sampling w/ coordinates","abundance"
4.582,811.976639450056,"dist_w","sampling w/ coordinates","abundance"
5.208,808.151903338945,"dist_w","sampling w/ coordinates","abundance"
5.834,800.135236672278,"dist_w","sampling w/ coordinates","abundance"
6.46,790.643857042649,"dist_w","sampling w/ coordinates","abundance"
7.086,781.150523709315,"dist_w","sampling w/ coordinates","abundance"
7.712,770.069250561167,"dist_w","sampling w/ coordinates","abundance"
8.338,765.394076178451,"dist_w","sampling w/ coordinates","abundance"
8.964,752.389525252525,"dist_w","sampling w/ coordinates","abundance"
9.59,745.884506734007,"dist_w","sampling w/ coordinates","abundance"
10.216,733.917006734007,"dist_w","sampling w/ coordinates","abundance"
10.842,729.538113215488,"dist_w","sampling w/ coordinates","abundance"
11.468,725.255002104377,"dist_w","sampling w/ coordinates","abundance"
12.094,725.400659511785,"dist_w","sampling w/ coordinates","abundance"
12.72,726.839640993266,"dist_w","sampling w/ coordinates","abundance"
13.346,727.912312289562,"dist_w","sampling w/ coordinates","abundance"
13.972,728.307196548822,"dist_w","sampling w/ coordinates","abundance"
14.598,727.592057659933,"dist_w","sampling w/ coordinates","abundance"
15.224,726.486812289562,"dist_w","sampling w/ coordinates","abundance"
15.85,725.038599326599,"dist_w","sampling w/ coordinates","abundance"
16.476,724.590048400673,"dist_w","sampling w/ coordinates","abundance"
17.102,724.844852104377,"dist_w","sampling w/ coordinates","abundance"
17.728,728.127727104377,"dist_w","sampling w/ coordinates","abundance"
18.354,728.945676178451,"dist_w","sampling w/ coordinates","abundance"
18.98,729.685509511785,"dist_w","sampling w/ coordinates","abundance"
19.606,729.772643771044,"dist_w","sampling w/ coordinates","abundance"
20.232,731.66794006734,"dist_w","sampling w/ coordinates","abundance"
20.858,731.766495622896,"dist_w","sampling w/ coordinates","abundance"
21.484,734.566333585859,"dist_w","sampling w/ coordinates","abundance"
22.11,738.95393543771,"dist_w","sampling w/ coordinates","abundance"
22.736,745.346023400673,"dist_w","sampling w/ coordinates","abundance"
23.362,745.201870622896,"dist_w","sampling w/ coordinates","abundance"
23.988,745.206759511785,"dist_w","sampling w/ coordinates","abundance"
24.614,745.189518771044,"dist_w","sampling w/ coordinates","abundance"
25.24,745.153768771044,"dist_w","sampling w/ coordinates","abundance"
25.866,745.153768771044,"dist_w","sampling w/ coordinates","abundance"
26.492,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
27.118,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
27.744,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
28.37,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
28.996,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
29.622,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
30.248,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
30.874,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
31.5,744.700356734007,"dist_w","sampling w/ coordinates","abundance"
