"velocity","yhat","predictors","model","index"
0.01,0.258094476857374,"velocity","v + wd w/ coordinates","rel_abundance"
0.0414,0.218756365320672,"velocity","v + wd w/ coordinates","rel_abundance"
0.0728,0.215273146551994,"velocity","v + wd w/ coordinates","rel_abundance"
0.1042,0.210899907484053,"velocity","v + wd w/ coordinates","rel_abundance"
0.1356,0.200767858501918,"velocity","v + wd w/ coordinates","rel_abundance"
0.167,0.195955883494093,"velocity","v + wd w/ coordinates","rel_abundance"
0.1984,0.195591293434346,"velocity","v + wd w/ coordinates","rel_abundance"
0.2298,0.196078516629737,"velocity","v + wd w/ coordinates","rel_abundance"
0.2612,0.198204948960837,"velocity","v + wd w/ coordinates","rel_abundance"
0.2926,0.202040617587334,"velocity","v + wd w/ coordinates","rel_abundance"
0.324,0.200944432005275,"velocity","v + wd w/ coordinates","rel_abundance"
0.3554,0.194948423715561,"velocity","v + wd w/ coordinates","rel_abundance"
0.3868,0.193177469607666,"velocity","v + wd w/ coordinates","rel_abundance"
0.4182,0.1936851869405,"velocity","v + wd w/ coordinates","rel_abundance"
0.4496,0.195817011871194,"velocity","v + wd w/ coordinates","rel_abundance"
0.481,0.199406279064187,"velocity","v + wd w/ coordinates","rel_abundance"
0.5124,0.197395723608009,"velocity","v + wd w/ coordinates","rel_abundance"
0.5438,0.191527607971046,"velocity","v + wd w/ coordinates","rel_abundance"
0.5752,0.188281401228752,"velocity","v + wd w/ coordinates","rel_abundance"
0.6066,0.181076265261672,"velocity","v + wd w/ coordinates","rel_abundance"
0.638,0.176592218461268,"velocity","v + wd w/ coordinates","rel_abundance"
0.6694,0.166459130307157,"velocity","v + wd w/ coordinates","rel_abundance"
0.7008,0.165411137380926,"velocity","v + wd w/ coordinates","rel_abundance"
0.7322,0.166323954154913,"velocity","v + wd w/ coordinates","rel_abundance"
0.7636,0.167222206452359,"velocity","v + wd w/ coordinates","rel_abundance"
0.795,0.174986331301085,"velocity","v + wd w/ coordinates","rel_abundance"
0.8264,0.17837321189886,"velocity","v + wd w/ coordinates","rel_abundance"
0.8578,0.178499942714379,"velocity","v + wd w/ coordinates","rel_abundance"
0.8892,0.179412008414903,"velocity","v + wd w/ coordinates","rel_abundance"
0.9206,0.181738214686603,"velocity","v + wd w/ coordinates","rel_abundance"
0.952,0.181578737097961,"velocity","v + wd w/ coordinates","rel_abundance"
0.9834,0.182942517469979,"velocity","v + wd w/ coordinates","rel_abundance"
1.0148,0.185493151891437,"velocity","v + wd w/ coordinates","rel_abundance"
1.0462,0.188120524383408,"velocity","v + wd w/ coordinates","rel_abundance"
1.0776,0.189680106905344,"velocity","v + wd w/ coordinates","rel_abundance"
1.109,0.189861168113149,"velocity","v + wd w/ coordinates","rel_abundance"
1.1404,0.190660786036983,"velocity","v + wd w/ coordinates","rel_abundance"
1.1718,0.191376840153142,"velocity","v + wd w/ coordinates","rel_abundance"
1.2032,0.191096784293711,"velocity","v + wd w/ coordinates","rel_abundance"
1.2346,0.191019029702585,"velocity","v + wd w/ coordinates","rel_abundance"
1.266,0.19075538930593,"velocity","v + wd w/ coordinates","rel_abundance"
1.2974,0.189290828763999,"velocity","v + wd w/ coordinates","rel_abundance"
1.3288,0.188489466159204,"velocity","v + wd w/ coordinates","rel_abundance"
1.3602,0.18836619348803,"velocity","v + wd w/ coordinates","rel_abundance"
1.3916,0.18836619348803,"velocity","v + wd w/ coordinates","rel_abundance"
1.423,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
1.4544,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
1.4858,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
1.5172,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
1.5486,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
1.58,0.188307623703054,"velocity","v + wd w/ coordinates","rel_abundance"
