"dist_w","yhat","predictors","model","index"
0.2,797.417355031879,"dist_w","sampling w/o coordinates","abundance"
0.826,710.994114841231,"dist_w","sampling w/o coordinates","abundance"
1.452,908.246538197001,"dist_w","sampling w/o coordinates","abundance"
2.078,983.481417611793,"dist_w","sampling w/o coordinates","abundance"
2.704,899.801120117859,"dist_w","sampling w/o coordinates","abundance"
3.33,981.072220079325,"dist_w","sampling w/o coordinates","abundance"
3.956,913.889146085139,"dist_w","sampling w/o coordinates","abundance"
4.582,878.736343940099,"dist_w","sampling w/o coordinates","abundance"
5.208,850.084074866027,"dist_w","sampling w/o coordinates","abundance"
5.834,845.605504939452,"dist_w","sampling w/o coordinates","abundance"
6.46,805.242968895921,"dist_w","sampling w/o coordinates","abundance"
7.086,806.641247011997,"dist_w","sampling w/o coordinates","abundance"
7.712,788.13233675449,"dist_w","sampling w/o coordinates","abundance"
8.338,809.634056063714,"dist_w","sampling w/o coordinates","abundance"
8.964,797.482197020893,"dist_w","sampling w/o coordinates","abundance"
9.59,807.55997090428,"dist_w","sampling w/o coordinates","abundance"
10.216,715.022834786662,"dist_w","sampling w/o coordinates","abundance"
10.842,722.920917301266,"dist_w","sampling w/o coordinates","abundance"
11.468,705.202649829564,"dist_w","sampling w/o coordinates","abundance"
12.094,704.412941481228,"dist_w","sampling w/o coordinates","abundance"
12.72,706.095852265755,"dist_w","sampling w/o coordinates","abundance"
13.346,707.056663155625,"dist_w","sampling w/o coordinates","abundance"
13.972,735.658807626063,"dist_w","sampling w/o coordinates","abundance"
14.598,723.780530909697,"dist_w","sampling w/o coordinates","abundance"
15.224,722.669002276535,"dist_w","sampling w/o coordinates","abundance"
15.85,722.777286371975,"dist_w","sampling w/o coordinates","abundance"
16.476,713.357865179027,"dist_w","sampling w/o coordinates","abundance"
17.102,711.886435645598,"dist_w","sampling w/o coordinates","abundance"
17.728,707.790393352509,"dist_w","sampling w/o coordinates","abundance"
18.354,705.297576317771,"dist_w","sampling w/o coordinates","abundance"
18.98,705.428896392385,"dist_w","sampling w/o coordinates","abundance"
19.606,704.767518085462,"dist_w","sampling w/o coordinates","abundance"
20.232,704.767518085462,"dist_w","sampling w/o coordinates","abundance"
20.858,704.767350327086,"dist_w","sampling w/o coordinates","abundance"
21.484,704.783089564354,"dist_w","sampling w/o coordinates","abundance"
22.11,705.129486060253,"dist_w","sampling w/o coordinates","abundance"
22.736,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
23.362,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
23.988,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
24.614,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
25.24,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
25.866,705.13552463441,"dist_w","sampling w/o coordinates","abundance"
26.492,705.031441855762,"dist_w","sampling w/o coordinates","abundance"
27.118,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
27.744,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
28.37,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
28.996,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
29.622,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
30.248,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
30.874,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
31.5,704.500384769264,"dist_w","sampling w/o coordinates","abundance"
