"turb_during","yhat","predictors","model","index"
0.37,760.154975178065,"turb_during","sampling w/ coordinates","abundance"
7.58352941176471,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
14.7970588235294,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
22.0105882352941,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
29.2241176470588,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
36.4376470588235,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
43.6511764705882,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
50.8647058823529,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
58.0782352941176,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
65.2917647058824,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
72.5052941176471,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
79.7188235294118,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
86.9323529411765,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
94.1458823529412,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
101.359411764706,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
108.572941176471,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
115.786470588235,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
123,755.27991120953,"turb_during","sampling w/ coordinates","abundance"
