"z","yhat","predictors","model","index"
229.672,2.37292127657732,"z","all predictors w/ coordinates","shannon_index"
253.0755,2.4926094549516,"z","all predictors w/ coordinates","shannon_index"
276.479,2.49962416975469,"z","all predictors w/ coordinates","shannon_index"
299.8825,2.50180733988749,"z","all predictors w/ coordinates","shannon_index"
323.286,2.50180733988749,"z","all predictors w/ coordinates","shannon_index"
346.6895,2.50180733988749,"z","all predictors w/ coordinates","shannon_index"
370.093,2.5060622935336,"z","all predictors w/ coordinates","shannon_index"
393.4965,2.50631610833617,"z","all predictors w/ coordinates","shannon_index"
416.9,2.50631610833617,"z","all predictors w/ coordinates","shannon_index"
440.3035,2.50631610833617,"z","all predictors w/ coordinates","shannon_index"
463.707,2.50728823077669,"z","all predictors w/ coordinates","shannon_index"
487.1105,2.50833382020249,"z","all predictors w/ coordinates","shannon_index"
510.514,2.50883520613447,"z","all predictors w/ coordinates","shannon_index"
533.9175,2.50821750900012,"z","all predictors w/ coordinates","shannon_index"
557.321,2.5093261623608,"z","all predictors w/ coordinates","shannon_index"
580.7245,2.51388398858636,"z","all predictors w/ coordinates","shannon_index"
604.128,2.51530707497153,"z","all predictors w/ coordinates","shannon_index"
627.5315,2.5145186734134,"z","all predictors w/ coordinates","shannon_index"
650.935,2.5145186734134,"z","all predictors w/ coordinates","shannon_index"
674.3385,2.5145186734134,"z","all predictors w/ coordinates","shannon_index"
697.742,2.51336841370236,"z","all predictors w/ coordinates","shannon_index"
721.1455,2.51219194165494,"z","all predictors w/ coordinates","shannon_index"
744.549,2.51328001708426,"z","all predictors w/ coordinates","shannon_index"
767.9525,2.51328001708426,"z","all predictors w/ coordinates","shannon_index"
791.356,2.50958064630038,"z","all predictors w/ coordinates","shannon_index"
814.7595,2.51190268107618,"z","all predictors w/ coordinates","shannon_index"
838.163,2.52368657459918,"z","all predictors w/ coordinates","shannon_index"
861.5665,2.52376839568949,"z","all predictors w/ coordinates","shannon_index"
884.97,2.52872241988798,"z","all predictors w/ coordinates","shannon_index"
908.3735,2.52872241988798,"z","all predictors w/ coordinates","shannon_index"
931.777,2.52872241988798,"z","all predictors w/ coordinates","shannon_index"
955.1805,2.52872241988798,"z","all predictors w/ coordinates","shannon_index"
978.584,2.53068588711093,"z","all predictors w/ coordinates","shannon_index"
1001.9875,2.55022802927135,"z","all predictors w/ coordinates","shannon_index"
1025.391,2.55022802927135,"z","all predictors w/ coordinates","shannon_index"
1048.7945,2.55022802927135,"z","all predictors w/ coordinates","shannon_index"
1072.198,2.55022802927135,"z","all predictors w/ coordinates","shannon_index"
1095.6015,2.55145188050524,"z","all predictors w/ coordinates","shannon_index"
1119.005,2.5518262568859,"z","all predictors w/ coordinates","shannon_index"
1142.4085,2.5518262568859,"z","all predictors w/ coordinates","shannon_index"
1165.812,2.55387479609664,"z","all predictors w/ coordinates","shannon_index"
1189.2155,2.55387479609664,"z","all predictors w/ coordinates","shannon_index"
1212.619,2.55387479609664,"z","all predictors w/ coordinates","shannon_index"
1236.0225,2.55387479609664,"z","all predictors w/ coordinates","shannon_index"
1259.426,2.55387479609664,"z","all predictors w/ coordinates","shannon_index"
1282.8295,2.55449585792842,"z","all predictors w/ coordinates","shannon_index"
1306.233,2.55449585792842,"z","all predictors w/ coordinates","shannon_index"
1329.6365,2.55449585792842,"z","all predictors w/ coordinates","shannon_index"
1353.04,2.55449585792842,"z","all predictors w/ coordinates","shannon_index"
1376.4435,2.55449585792842,"z","all predictors w/ coordinates","shannon_index"
1399.847,2.56307548561252,"z","all predictors w/ coordinates","shannon_index"
