"y","yhat","predictors","model","index"
1118905.656,0.513177309047293,"y","velocity w/ coordinates","k_index"
1121771.19458,0.576744590644483,"y","velocity w/ coordinates","k_index"
1124636.73316,0.57919569603271,"y","velocity w/ coordinates","k_index"
1127502.27174,0.57915401003427,"y","velocity w/ coordinates","k_index"
1130367.81032,0.578976119833964,"y","velocity w/ coordinates","k_index"
1133233.3489,0.578976119833964,"y","velocity w/ coordinates","k_index"
1136098.88748,0.563632300330533,"y","velocity w/ coordinates","k_index"
1138964.42606,0.563632300330533,"y","velocity w/ coordinates","k_index"
1141829.96464,0.563632300330533,"y","velocity w/ coordinates","k_index"
1144695.50322,0.563623083962335,"y","velocity w/ coordinates","k_index"
1147561.0418,0.56366513752275,"y","velocity w/ coordinates","k_index"
1150426.58038,0.563375089455534,"y","velocity w/ coordinates","k_index"
1153292.11896,0.550719832932508,"y","velocity w/ coordinates","k_index"
1156157.65754,0.550719832932508,"y","velocity w/ coordinates","k_index"
1159023.19612,0.550803885139801,"y","velocity w/ coordinates","k_index"
1161888.7347,0.550803885139801,"y","velocity w/ coordinates","k_index"
1164754.27328,0.550803885139801,"y","velocity w/ coordinates","k_index"
1167619.81186,0.550803885139801,"y","velocity w/ coordinates","k_index"
1170485.35044,0.553599943717321,"y","velocity w/ coordinates","k_index"
1173350.88902,0.553599943717321,"y","velocity w/ coordinates","k_index"
1176216.4276,0.554467036630268,"y","velocity w/ coordinates","k_index"
1179081.96618,0.554467036630268,"y","velocity w/ coordinates","k_index"
1181947.50476,0.567610683816451,"y","velocity w/ coordinates","k_index"
1184813.04334,0.572459229440601,"y","velocity w/ coordinates","k_index"
1187678.58192,0.457766350427711,"y","velocity w/ coordinates","k_index"
1190544.1205,0.457267415537326,"y","velocity w/ coordinates","k_index"
1193409.65908,0.45749291267108,"y","velocity w/ coordinates","k_index"
1196275.19766,0.449789624661207,"y","velocity w/ coordinates","k_index"
1199140.73624,0.435633437018152,"y","velocity w/ coordinates","k_index"
1202006.27482,0.434932335245389,"y","velocity w/ coordinates","k_index"
1204871.8134,0.498639430091889,"y","velocity w/ coordinates","k_index"
1207737.35198,0.498639430091889,"y","velocity w/ coordinates","k_index"
1210602.89056,0.498639430091889,"y","velocity w/ coordinates","k_index"
1213468.42914,0.498639430091889,"y","velocity w/ coordinates","k_index"
1216333.96772,0.498639430091889,"y","velocity w/ coordinates","k_index"
1219199.5063,0.498639430091889,"y","velocity w/ coordinates","k_index"
1222065.04488,0.498639430091889,"y","velocity w/ coordinates","k_index"
1224930.58346,0.498762254706687,"y","velocity w/ coordinates","k_index"
1227796.12204,0.499332726484647,"y","velocity w/ coordinates","k_index"
1230661.66062,0.563315983723711,"y","velocity w/ coordinates","k_index"
1233527.1992,0.563315983723711,"y","velocity w/ coordinates","k_index"
1236392.73778,0.563315983723711,"y","velocity w/ coordinates","k_index"
1239258.27636,0.563315983723711,"y","velocity w/ coordinates","k_index"
1242123.81494,0.563315983723711,"y","velocity w/ coordinates","k_index"
1244989.35352,0.563315983723711,"y","velocity w/ coordinates","k_index"
1247854.8921,0.563315983723711,"y","velocity w/ coordinates","k_index"
1250720.43068,0.563315983723711,"y","velocity w/ coordinates","k_index"
1253585.96926,0.636837153247109,"y","velocity w/ coordinates","k_index"
1256451.50784,0.636837153247109,"y","velocity w/ coordinates","k_index"
1259317.04642,0.629947217664233,"y","velocity w/ coordinates","k_index"
1262182.585,0.602904155298516,"y","velocity w/ coordinates","k_index"
