"clog_3_class_int","yhat","predictors","model","index"
0,2.67159147625722,"clog_3_class","sampling w/o coordinates","shannon_index"
1,2.65113042869506,"clog_3_class","sampling w/o coordinates","shannon_index"
2,2.67481202796857,"clog_3_class","sampling w/o coordinates","shannon_index"
