"velocity","yhat","predictors","model","index"
0.01,722.602409658225,"velocity","all predictors w/o coordinates","abundance"
0.0478,669.916623343592,"velocity","all predictors w/o coordinates","abundance"
0.0856,678.468619609225,"velocity","all predictors w/o coordinates","abundance"
0.1234,705.425045773603,"velocity","all predictors w/o coordinates","abundance"
0.1612,696.186481109564,"velocity","all predictors w/o coordinates","abundance"
0.199,675.815400850946,"velocity","all predictors w/o coordinates","abundance"
0.2368,665.523323532464,"velocity","all predictors w/o coordinates","abundance"
0.2746,671.334149236264,"velocity","all predictors w/o coordinates","abundance"
0.3124,690.775848354118,"velocity","all predictors w/o coordinates","abundance"
0.3502,654.960607334426,"velocity","all predictors w/o coordinates","abundance"
0.388,641.229154915913,"velocity","all predictors w/o coordinates","abundance"
0.4258,681.488783330589,"velocity","all predictors w/o coordinates","abundance"
0.4636,690.646426337353,"velocity","all predictors w/o coordinates","abundance"
0.5014,768.265191340792,"velocity","all predictors w/o coordinates","abundance"
0.5392,755.679208553788,"velocity","all predictors w/o coordinates","abundance"
0.577,745.48288904584,"velocity","all predictors w/o coordinates","abundance"
0.6148,745.69018355487,"velocity","all predictors w/o coordinates","abundance"
0.6526,763.794823014258,"velocity","all predictors w/o coordinates","abundance"
0.6904,760.633359184732,"velocity","all predictors w/o coordinates","abundance"
0.7282,740.082671766696,"velocity","all predictors w/o coordinates","abundance"
0.766,720.236429742281,"velocity","all predictors w/o coordinates","abundance"
0.8038,734.807374923126,"velocity","all predictors w/o coordinates","abundance"
0.8416,827.778499499611,"velocity","all predictors w/o coordinates","abundance"
0.8794,824.302191983099,"velocity","all predictors w/o coordinates","abundance"
0.9172,815.133589799853,"velocity","all predictors w/o coordinates","abundance"
0.955,816.049710370492,"velocity","all predictors w/o coordinates","abundance"
0.9928,811.06638714196,"velocity","all predictors w/o coordinates","abundance"
1.0306,810.052855422531,"velocity","all predictors w/o coordinates","abundance"
1.0684,809.46210650603,"velocity","all predictors w/o coordinates","abundance"
1.1062,800.254794779031,"velocity","all predictors w/o coordinates","abundance"
1.144,800.760646418601,"velocity","all predictors w/o coordinates","abundance"
1.1818,768.622635092424,"velocity","all predictors w/o coordinates","abundance"
1.2196,770.078194505063,"velocity","all predictors w/o coordinates","abundance"
1.2574,764.729979833831,"velocity","all predictors w/o coordinates","abundance"
1.2952,780.806898658258,"velocity","all predictors w/o coordinates","abundance"
1.333,769.21272171969,"velocity","all predictors w/o coordinates","abundance"
1.3708,769.889995568904,"velocity","all predictors w/o coordinates","abundance"
1.4086,769.889457607615,"velocity","all predictors w/o coordinates","abundance"
1.4464,769.149042115695,"velocity","all predictors w/o coordinates","abundance"
1.4842,750.240467002426,"velocity","all predictors w/o coordinates","abundance"
1.522,748.35955304944,"velocity","all predictors w/o coordinates","abundance"
1.5598,747.404182130012,"velocity","all predictors w/o coordinates","abundance"
1.5976,742.883993587632,"velocity","all predictors w/o coordinates","abundance"
1.6354,757.58887577748,"velocity","all predictors w/o coordinates","abundance"
1.6732,757.58887577748,"velocity","all predictors w/o coordinates","abundance"
1.711,757.58887577748,"velocity","all predictors w/o coordinates","abundance"
1.7488,757.58887577748,"velocity","all predictors w/o coordinates","abundance"
1.7866,757.111136802729,"velocity","all predictors w/o coordinates","abundance"
1.8244,757.111136802729,"velocity","all predictors w/o coordinates","abundance"
1.8622,757.111136802729,"velocity","all predictors w/o coordinates","abundance"
1.9,757.111136802729,"velocity","all predictors w/o coordinates","abundance"
