"conduct_before","yhat","predictors","model","index"
28.8,0.532805331348149,"conduct_before","all predictors w/o coordinates","k_index"
61.2235294117647,0.532805331348149,"conduct_before","all predictors w/o coordinates","k_index"
93.6470588235294,0.532805331348149,"conduct_before","all predictors w/o coordinates","k_index"
126.070588235294,0.532805331348149,"conduct_before","all predictors w/o coordinates","k_index"
158.494117647059,0.5318703347702,"conduct_before","all predictors w/o coordinates","k_index"
190.917647058824,0.531760376168775,"conduct_before","all predictors w/o coordinates","k_index"
223.341176470588,0.531737895804387,"conduct_before","all predictors w/o coordinates","k_index"
255.764705882353,0.531737895804387,"conduct_before","all predictors w/o coordinates","k_index"
288.188235294118,0.530597036458209,"conduct_before","all predictors w/o coordinates","k_index"
320.611764705882,0.528716340880918,"conduct_before","all predictors w/o coordinates","k_index"
353.035294117647,0.531094695164699,"conduct_before","all predictors w/o coordinates","k_index"
385.458823529412,0.53111659115093,"conduct_before","all predictors w/o coordinates","k_index"
417.882352941177,0.53275500868161,"conduct_before","all predictors w/o coordinates","k_index"
450.305882352941,0.531975396759819,"conduct_before","all predictors w/o coordinates","k_index"
482.729411764706,0.531132213869101,"conduct_before","all predictors w/o coordinates","k_index"
515.152941176471,0.530943335321848,"conduct_before","all predictors w/o coordinates","k_index"
547.576470588235,0.530945197667568,"conduct_before","all predictors w/o coordinates","k_index"
580,0.530945197667568,"conduct_before","all predictors w/o coordinates","k_index"
