"conduct_before","yhat","predictors","model","index"
28.8,2.52335423244381,"conduct_before","all predictors w/ coordinates","shannon_index"
61.2235294117647,2.52335423244381,"conduct_before","all predictors w/ coordinates","shannon_index"
93.6470588235294,2.52335423244381,"conduct_before","all predictors w/ coordinates","shannon_index"
126.070588235294,2.52335423244381,"conduct_before","all predictors w/ coordinates","shannon_index"
158.494117647059,2.51940787369799,"conduct_before","all predictors w/ coordinates","shannon_index"
190.917647058824,2.51808390517593,"conduct_before","all predictors w/ coordinates","shannon_index"
223.341176470588,2.5178435394917,"conduct_before","all predictors w/ coordinates","shannon_index"
255.764705882353,2.5178435394917,"conduct_before","all predictors w/ coordinates","shannon_index"
288.188235294118,2.51182783492143,"conduct_before","all predictors w/ coordinates","shannon_index"
320.611764705882,2.49524464395223,"conduct_before","all predictors w/ coordinates","shannon_index"
353.035294117647,2.50173323359128,"conduct_before","all predictors w/ coordinates","shannon_index"
385.458823529412,2.50530225558388,"conduct_before","all predictors w/ coordinates","shannon_index"
417.882352941177,2.51609500756717,"conduct_before","all predictors w/ coordinates","shannon_index"
450.305882352941,2.51439788155614,"conduct_before","all predictors w/ coordinates","shannon_index"
482.729411764706,2.50814311342773,"conduct_before","all predictors w/ coordinates","shannon_index"
515.152941176471,2.50655230229186,"conduct_before","all predictors w/ coordinates","shannon_index"
547.576470588235,2.49608455224767,"conduct_before","all predictors w/ coordinates","shannon_index"
580,2.49608455224767,"conduct_before","all predictors w/ coordinates","shannon_index"
