"velocity","yhat","predictors","model","index"
0.01,0.243786270095818,"velocity","all predictors w/o coordinates","rel_abundance"
0.0478,0.182679834606909,"velocity","all predictors w/o coordinates","rel_abundance"
0.0856,0.175134748821079,"velocity","all predictors w/o coordinates","rel_abundance"
0.1234,0.17899272788613,"velocity","all predictors w/o coordinates","rel_abundance"
0.1612,0.173360187396664,"velocity","all predictors w/o coordinates","rel_abundance"
0.199,0.173490186837718,"velocity","all predictors w/o coordinates","rel_abundance"
0.2368,0.174077576583406,"velocity","all predictors w/o coordinates","rel_abundance"
0.2746,0.174364617691659,"velocity","all predictors w/o coordinates","rel_abundance"
0.3124,0.17974537897575,"velocity","all predictors w/o coordinates","rel_abundance"
0.3502,0.174851370250785,"velocity","all predictors w/o coordinates","rel_abundance"
0.388,0.166255312920206,"velocity","all predictors w/o coordinates","rel_abundance"
0.4258,0.179164239657716,"velocity","all predictors w/o coordinates","rel_abundance"
0.4636,0.197214512562757,"velocity","all predictors w/o coordinates","rel_abundance"
0.5014,0.208388222583934,"velocity","all predictors w/o coordinates","rel_abundance"
0.5392,0.203083687252702,"velocity","all predictors w/o coordinates","rel_abundance"
0.577,0.201205341874257,"velocity","all predictors w/o coordinates","rel_abundance"
0.6148,0.200510410247776,"velocity","all predictors w/o coordinates","rel_abundance"
0.6526,0.196247235993328,"velocity","all predictors w/o coordinates","rel_abundance"
0.6904,0.192635282347708,"velocity","all predictors w/o coordinates","rel_abundance"
0.7282,0.190267440981056,"velocity","all predictors w/o coordinates","rel_abundance"
0.766,0.188158653062377,"velocity","all predictors w/o coordinates","rel_abundance"
0.8038,0.205706662741368,"velocity","all predictors w/o coordinates","rel_abundance"
0.8416,0.217309917932363,"velocity","all predictors w/o coordinates","rel_abundance"
0.8794,0.215289054514395,"velocity","all predictors w/o coordinates","rel_abundance"
0.9172,0.210721464350185,"velocity","all predictors w/o coordinates","rel_abundance"
0.955,0.209228124285616,"velocity","all predictors w/o coordinates","rel_abundance"
0.9928,0.207312252139673,"velocity","all predictors w/o coordinates","rel_abundance"
1.0306,0.205172595262622,"velocity","all predictors w/o coordinates","rel_abundance"
1.0684,0.219258391689779,"velocity","all predictors w/o coordinates","rel_abundance"
1.1062,0.220053292527471,"velocity","all predictors w/o coordinates","rel_abundance"
1.144,0.220578922674168,"velocity","all predictors w/o coordinates","rel_abundance"
1.1818,0.221388518354734,"velocity","all predictors w/o coordinates","rel_abundance"
1.2196,0.221204987932941,"velocity","all predictors w/o coordinates","rel_abundance"
1.2574,0.222727833916366,"velocity","all predictors w/o coordinates","rel_abundance"
1.2952,0.225871452575792,"velocity","all predictors w/o coordinates","rel_abundance"
1.333,0.225233103496198,"velocity","all predictors w/o coordinates","rel_abundance"
1.3708,0.228582492125207,"velocity","all predictors w/o coordinates","rel_abundance"
1.4086,0.228595923308445,"velocity","all predictors w/o coordinates","rel_abundance"
1.4464,0.226952118677614,"velocity","all predictors w/o coordinates","rel_abundance"
1.4842,0.227986827796406,"velocity","all predictors w/o coordinates","rel_abundance"
1.522,0.228130565976481,"velocity","all predictors w/o coordinates","rel_abundance"
1.5598,0.228572405935468,"velocity","all predictors w/o coordinates","rel_abundance"
1.5976,0.226743067938672,"velocity","all predictors w/o coordinates","rel_abundance"
1.6354,0.23480075897406,"velocity","all predictors w/o coordinates","rel_abundance"
1.6732,0.23480075897406,"velocity","all predictors w/o coordinates","rel_abundance"
1.711,0.23480075897406,"velocity","all predictors w/o coordinates","rel_abundance"
1.7488,0.234774081522356,"velocity","all predictors w/o coordinates","rel_abundance"
1.7866,0.234774081522356,"velocity","all predictors w/o coordinates","rel_abundance"
1.8244,0.234774081522356,"velocity","all predictors w/o coordinates","rel_abundance"
1.8622,0.234774081522356,"velocity","all predictors w/o coordinates","rel_abundance"
1.9,0.234774081522356,"velocity","all predictors w/o coordinates","rel_abundance"
