"velocity","yhat","predictors","model","index"
0.01,3.05006883930469,"velocity_c","v + wd w/o coordinates","shannon_index"
0.0478,2.57888828930647,"velocity_c","v + wd w/o coordinates","shannon_index"
0.0856,2.32171143828959,"velocity_c","v + wd w/o coordinates","shannon_index"
0.1234,2.62987756210825,"velocity_c","v + wd w/o coordinates","shannon_index"
0.1612,2.94042942618978,"velocity_c","v + wd w/o coordinates","shannon_index"
0.199,2.33159508566925,"velocity_c","v + wd w/o coordinates","shannon_index"
0.2368,2.78620291663253,"velocity_c","v + wd w/o coordinates","shannon_index"
0.2746,2.46301257135212,"velocity_c","v + wd w/o coordinates","shannon_index"
0.3124,2.13315968280253,"velocity_c","v + wd w/o coordinates","shannon_index"
0.3502,2.42177526760792,"velocity_c","v + wd w/o coordinates","shannon_index"
0.388,2.58666683063991,"velocity_c","v + wd w/o coordinates","shannon_index"
0.4258,2.79922947762669,"velocity_c","v + wd w/o coordinates","shannon_index"
0.4636,2.66173818664274,"velocity_c","v + wd w/o coordinates","shannon_index"
0.5014,2.64182929457098,"velocity_c","v + wd w/o coordinates","shannon_index"
0.5392,2.81667987419211,"velocity_c","v + wd w/o coordinates","shannon_index"
0.577,2.83932350683903,"velocity_c","v + wd w/o coordinates","shannon_index"
0.6148,2.62081496050392,"velocity_c","v + wd w/o coordinates","shannon_index"
0.6526,2.32302436016608,"velocity_c","v + wd w/o coordinates","shannon_index"
0.6904,2.47736157844032,"velocity_c","v + wd w/o coordinates","shannon_index"
0.7282,2.7890320683735,"velocity_c","v + wd w/o coordinates","shannon_index"
0.766,2.79648936961008,"velocity_c","v + wd w/o coordinates","shannon_index"
0.8038,2.84874314933583,"velocity_c","v + wd w/o coordinates","shannon_index"
0.8416,2.6848961421545,"velocity_c","v + wd w/o coordinates","shannon_index"
0.8794,2.43855951272923,"velocity_c","v + wd w/o coordinates","shannon_index"
0.9172,2.35848318753035,"velocity_c","v + wd w/o coordinates","shannon_index"
0.955,2.6154567219209,"velocity_c","v + wd w/o coordinates","shannon_index"
0.9928,2.5345971679342,"velocity_c","v + wd w/o coordinates","shannon_index"
1.0306,2.72110835883928,"velocity_c","v + wd w/o coordinates","shannon_index"
1.0684,2.81404798877412,"velocity_c","v + wd w/o coordinates","shannon_index"
1.1062,2.92788528575413,"velocity_c","v + wd w/o coordinates","shannon_index"
1.144,2.94961399401444,"velocity_c","v + wd w/o coordinates","shannon_index"
1.1818,2.88880398783131,"velocity_c","v + wd w/o coordinates","shannon_index"
1.2196,2.88768281150555,"velocity_c","v + wd w/o coordinates","shannon_index"
1.2574,2.82057557071465,"velocity_c","v + wd w/o coordinates","shannon_index"
1.2952,2.81253178309703,"velocity_c","v + wd w/o coordinates","shannon_index"
1.333,2.81253178309703,"velocity_c","v + wd w/o coordinates","shannon_index"
1.3708,2.91699538498685,"velocity_c","v + wd w/o coordinates","shannon_index"
1.4086,2.87175617960916,"velocity_c","v + wd w/o coordinates","shannon_index"
1.4464,3.01098135675209,"velocity_c","v + wd w/o coordinates","shannon_index"
1.4842,3.05382776087609,"velocity_c","v + wd w/o coordinates","shannon_index"
1.522,3.04187329264655,"velocity_c","v + wd w/o coordinates","shannon_index"
1.5598,2.98457392099975,"velocity_c","v + wd w/o coordinates","shannon_index"
1.5976,3.01737840365672,"velocity_c","v + wd w/o coordinates","shannon_index"
1.6354,1.78456414782483,"velocity_c","v + wd w/o coordinates","shannon_index"
1.6732,1.78456414782483,"velocity_c","v + wd w/o coordinates","shannon_index"
1.711,1.78456414782483,"velocity_c","v + wd w/o coordinates","shannon_index"
1.7488,1.78456414782483,"velocity_c","v + wd w/o coordinates","shannon_index"
1.7866,2.0503619581029,"velocity_c","v + wd w/o coordinates","shannon_index"
1.8244,2.0503619581029,"velocity_c","v + wd w/o coordinates","shannon_index"
1.8622,2.0503619581029,"velocity_c","v + wd w/o coordinates","shannon_index"
1.9,2.0503619581029,"velocity_c","v + wd w/o coordinates","shannon_index"
