"stream_power","yhat","predictors","model","index"
9.70518401266324e-05,842.301308031435,"stream_power","velocity w/ coordinates","abundance"
4.59372796240602,822.538053300646,"stream_power","velocity w/ coordinates","abundance"
9.18735887297192,654.057032867714,"stream_power","velocity w/ coordinates","abundance"
13.7809897835378,807.450407381411,"stream_power","velocity w/ coordinates","abundance"
18.3746206941037,685.36543196219,"stream_power","velocity w/ coordinates","abundance"
22.9682516046696,559.42084629337,"stream_power","velocity w/ coordinates","abundance"
27.5618825152355,641.992157264992,"stream_power","velocity w/ coordinates","abundance"
32.1555134258014,491.644069762142,"stream_power","velocity w/ coordinates","abundance"
36.7491443363673,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
41.3427752469332,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
45.9364061574991,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
50.530037068065,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
55.1236679786309,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
59.7172988891968,661.009615955529,"stream_power","velocity w/ coordinates","abundance"
64.3109297997627,661.97731992492,"stream_power","velocity w/ coordinates","abundance"
68.9045607103286,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
73.4981916208945,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
78.0918225314604,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
82.6854534420263,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
87.2790843525922,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
91.8727152631581,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
96.466346173724,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
101.05997708429,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
105.653607994856,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
110.247238905422,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
114.840869815988,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
119.434500726553,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
124.028131637119,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
128.621762547685,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
133.215393458251,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
137.809024368817,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
142.402655279383,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
146.996286189949,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
151.589917100515,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
156.183548011081,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
160.777178921647,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
165.370809832212,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
169.964440742778,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
174.558071653344,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
179.15170256391,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
183.745333474476,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
188.338964385042,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
192.932595295608,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
197.526226206174,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
202.11985711674,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
206.713488027306,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
211.307118937871,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
215.900749848437,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
220.494380759003,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
225.088011669569,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
229.681642580135,914.14425694501,"stream_power","velocity w/ coordinates","abundance"
