"temp_during","yhat","predictors","model","index"
4.4,2.51983401120717,"temp_during","all predictors w/ coordinates","shannon_index"
4.73846153846154,2.5245993739576,"temp_during","all predictors w/ coordinates","shannon_index"
5.07692307692308,2.52310593767866,"temp_during","all predictors w/ coordinates","shannon_index"
5.41538461538462,2.50692528825687,"temp_during","all predictors w/ coordinates","shannon_index"
5.75384615384615,2.50753401139032,"temp_during","all predictors w/ coordinates","shannon_index"
6.09230769230769,2.50569069086694,"temp_during","all predictors w/ coordinates","shannon_index"
6.43076923076923,2.50734512734728,"temp_during","all predictors w/ coordinates","shannon_index"
6.76923076923077,2.50745345343768,"temp_during","all predictors w/ coordinates","shannon_index"
7.10769230769231,2.50953594904964,"temp_during","all predictors w/ coordinates","shannon_index"
7.44615384615385,2.5111901482811,"temp_during","all predictors w/ coordinates","shannon_index"
7.78461538461539,2.51176160338627,"temp_during","all predictors w/ coordinates","shannon_index"
8.12307692307692,2.51208750370286,"temp_during","all predictors w/ coordinates","shannon_index"
8.46153846153846,2.51254367203376,"temp_during","all predictors w/ coordinates","shannon_index"
8.8,2.49799720585694,"temp_during","all predictors w/ coordinates","shannon_index"
