"pH_after","yhat","predictors","model","index"
7.23,0.546552693544256,"pH_after","all predictors w/o coordinates","k_index"
7.31882352941177,0.546581229230492,"pH_after","all predictors w/o coordinates","k_index"
7.40764705882353,0.546581229230492,"pH_after","all predictors w/o coordinates","k_index"
7.49647058823529,0.546581229230492,"pH_after","all predictors w/o coordinates","k_index"
7.58529411764706,0.540564633392912,"pH_after","all predictors w/o coordinates","k_index"
7.67411764705882,0.540066148627338,"pH_after","all predictors w/o coordinates","k_index"
7.76294117647059,0.539896682323293,"pH_after","all predictors w/o coordinates","k_index"
7.85176470588235,0.539798466867387,"pH_after","all predictors w/o coordinates","k_index"
7.94058823529412,0.539734711580796,"pH_after","all predictors w/o coordinates","k_index"
8.02941176470588,0.539360984774348,"pH_after","all predictors w/o coordinates","k_index"
8.11823529411765,0.539475142286376,"pH_after","all predictors w/o coordinates","k_index"
8.20705882352941,0.539326223365963,"pH_after","all predictors w/o coordinates","k_index"
8.29588235294118,0.538847174156377,"pH_after","all predictors w/o coordinates","k_index"
8.38470588235294,0.539259573550305,"pH_after","all predictors w/o coordinates","k_index"
8.47352941176471,0.539327478399104,"pH_after","all predictors w/o coordinates","k_index"
8.56235294117647,0.541329017731742,"pH_after","all predictors w/o coordinates","k_index"
8.65117647058824,0.542787330820603,"pH_after","all predictors w/o coordinates","k_index"
8.74,0.542951036668092,"pH_after","all predictors w/o coordinates","k_index"
