"y","yhat","predictors","model","index"
1118905.656,821.133619025902,"y","sampling w/ coordinates","abundance"
1121771.19458,824.631859814679,"y","sampling w/ coordinates","abundance"
1124636.73316,826.815298716227,"y","sampling w/ coordinates","abundance"
1127502.27174,830.764564655445,"y","sampling w/ coordinates","abundance"
1130367.81032,834.04065573657,"y","sampling w/ coordinates","abundance"
1133233.3489,834.04065573657,"y","sampling w/ coordinates","abundance"
1136098.88748,787.070105022854,"y","sampling w/ coordinates","abundance"
1138964.42606,787.070105022854,"y","sampling w/ coordinates","abundance"
1141829.96464,787.070105022854,"y","sampling w/ coordinates","abundance"
1144695.50322,787.070155285023,"y","sampling w/ coordinates","abundance"
1147561.0418,786.987863293401,"y","sampling w/ coordinates","abundance"
1150426.58038,795.784350289239,"y","sampling w/ coordinates","abundance"
1153292.11896,779.4070592633,"y","sampling w/ coordinates","abundance"
1156157.65754,779.4070592633,"y","sampling w/ coordinates","abundance"
1159023.19612,786.232336644773,"y","sampling w/ coordinates","abundance"
1161888.7347,786.232347523725,"y","sampling w/ coordinates","abundance"
1164754.27328,786.232319478635,"y","sampling w/ coordinates","abundance"
1167619.81186,786.232319478635,"y","sampling w/ coordinates","abundance"
1170485.35044,797.674082561775,"y","sampling w/ coordinates","abundance"
1173350.88902,797.674082561775,"y","sampling w/ coordinates","abundance"
1176216.4276,899.460146727385,"y","sampling w/ coordinates","abundance"
1179081.96618,899.460146727385,"y","sampling w/ coordinates","abundance"
1181947.50476,775.746562820894,"y","sampling w/ coordinates","abundance"
1184813.04334,781.808627543626,"y","sampling w/ coordinates","abundance"
1187678.58192,712.622048395651,"y","sampling w/ coordinates","abundance"
1190544.1205,708.634242923171,"y","sampling w/ coordinates","abundance"
1193409.65908,714.136992878384,"y","sampling w/ coordinates","abundance"
1196275.19766,708.578559239705,"y","sampling w/ coordinates","abundance"
1199140.73624,699.881697213208,"y","sampling w/ coordinates","abundance"
1202006.27482,660.71719679126,"y","sampling w/ coordinates","abundance"
1204871.8134,652.347894006305,"y","sampling w/ coordinates","abundance"
1207737.35198,652.347894006305,"y","sampling w/ coordinates","abundance"
1210602.89056,652.347894006305,"y","sampling w/ coordinates","abundance"
1213468.42914,652.347894006305,"y","sampling w/ coordinates","abundance"
1216333.96772,652.347894006305,"y","sampling w/ coordinates","abundance"
1219199.5063,652.349747631285,"y","sampling w/ coordinates","abundance"
1222065.04488,652.113412371388,"y","sampling w/ coordinates","abundance"
1224930.58346,650.669256342782,"y","sampling w/ coordinates","abundance"
1227796.12204,667.874509520001,"y","sampling w/ coordinates","abundance"
1230661.66062,668.154775743131,"y","sampling w/ coordinates","abundance"
1233527.1992,667.839433396304,"y","sampling w/ coordinates","abundance"
1236392.73778,667.839433396304,"y","sampling w/ coordinates","abundance"
1239258.27636,667.839433396304,"y","sampling w/ coordinates","abundance"
1242123.81494,667.839433396304,"y","sampling w/ coordinates","abundance"
1244989.35352,667.839433396304,"y","sampling w/ coordinates","abundance"
1247854.8921,667.839433396304,"y","sampling w/ coordinates","abundance"
1250720.43068,667.839433396304,"y","sampling w/ coordinates","abundance"
1253585.96926,813.880051118356,"y","sampling w/ coordinates","abundance"
1256451.50784,813.880051118356,"y","sampling w/ coordinates","abundance"
1259317.04642,813.906485804805,"y","sampling w/ coordinates","abundance"
1262182.585,802.832244201943,"y","sampling w/ coordinates","abundance"
