"moos_cover","yhat","predictors","model","index"
0,0.530999507007088,"moos_cover","all predictors w/ coordinates","k_index"
1,0.533602509562201,"moos_cover","all predictors w/ coordinates","k_index"
2,0.519472662341868,"moos_cover","all predictors w/ coordinates","k_index"
3,0.520060723045876,"moos_cover","all predictors w/ coordinates","k_index"
