"wd_m","yhat","predictors","model","index"
0.08,0.551800498488808,"wd_m","sampling w/ coordinates","k_index"
0.099,0.56007650683427,"wd_m","sampling w/ coordinates","k_index"
0.118,0.535196736093313,"wd_m","sampling w/ coordinates","k_index"
0.137,0.534256691096398,"wd_m","sampling w/ coordinates","k_index"
0.156,0.538132779766405,"wd_m","sampling w/ coordinates","k_index"
0.175,0.534585216445344,"wd_m","sampling w/ coordinates","k_index"
0.194,0.528014831573164,"wd_m","sampling w/ coordinates","k_index"
0.213,0.528014831573164,"wd_m","sampling w/ coordinates","k_index"
0.232,0.528765834092383,"wd_m","sampling w/ coordinates","k_index"
0.251,0.528657643367802,"wd_m","sampling w/ coordinates","k_index"
0.27,0.528709347085775,"wd_m","sampling w/ coordinates","k_index"
0.289,0.528709347085775,"wd_m","sampling w/ coordinates","k_index"
0.308,0.528890518438992,"wd_m","sampling w/ coordinates","k_index"
0.327,0.523749030479747,"wd_m","sampling w/ coordinates","k_index"
0.346,0.525514588630931,"wd_m","sampling w/ coordinates","k_index"
0.365,0.525482735344634,"wd_m","sampling w/ coordinates","k_index"
0.384,0.522567605221276,"wd_m","sampling w/ coordinates","k_index"
0.403,0.524279348518677,"wd_m","sampling w/ coordinates","k_index"
0.422,0.519966556760563,"wd_m","sampling w/ coordinates","k_index"
0.441,0.51864283499378,"wd_m","sampling w/ coordinates","k_index"
0.46,0.51812092189815,"wd_m","sampling w/ coordinates","k_index"
0.479,0.525809665822803,"wd_m","sampling w/ coordinates","k_index"
0.498,0.51797106972528,"wd_m","sampling w/ coordinates","k_index"
0.517,0.517024698909491,"wd_m","sampling w/ coordinates","k_index"
0.536,0.528626440301229,"wd_m","sampling w/ coordinates","k_index"
0.555,0.521886084092128,"wd_m","sampling w/ coordinates","k_index"
0.574,0.521616014894756,"wd_m","sampling w/ coordinates","k_index"
0.593,0.529328990591037,"wd_m","sampling w/ coordinates","k_index"
0.612,0.527208688911708,"wd_m","sampling w/ coordinates","k_index"
0.631,0.532891515229831,"wd_m","sampling w/ coordinates","k_index"
0.65,0.533590822585447,"wd_m","sampling w/ coordinates","k_index"
0.669,0.518854535151655,"wd_m","sampling w/ coordinates","k_index"
0.688,0.535393694072102,"wd_m","sampling w/ coordinates","k_index"
0.707,0.535393694072102,"wd_m","sampling w/ coordinates","k_index"
0.726,0.535393694072102,"wd_m","sampling w/ coordinates","k_index"
0.745,0.535393694072102,"wd_m","sampling w/ coordinates","k_index"
0.764,0.533563486753135,"wd_m","sampling w/ coordinates","k_index"
0.783,0.533563486753135,"wd_m","sampling w/ coordinates","k_index"
0.802,0.532566156971303,"wd_m","sampling w/ coordinates","k_index"
0.821,0.532566156971303,"wd_m","sampling w/ coordinates","k_index"
0.84,0.532566156971303,"wd_m","sampling w/ coordinates","k_index"
0.859,0.53307165166458,"wd_m","sampling w/ coordinates","k_index"
0.878,0.534359241613452,"wd_m","sampling w/ coordinates","k_index"
0.897,0.514935987089336,"wd_m","sampling w/ coordinates","k_index"
0.916,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
0.935,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
0.954,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
0.973,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
0.992,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
1.011,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
1.03,0.538511986897868,"wd_m","sampling w/ coordinates","k_index"
