"sub_type_int","yhat","predictors","model","index"
0,0.525676523662966,"sub_type","sampling w/ coordinates","k_index"
1,0.525676523662966,"sub_type","sampling w/ coordinates","k_index"
2,0.53137020599442,"sub_type","sampling w/ coordinates","k_index"
3,0.531522145270611,"sub_type","sampling w/ coordinates","k_index"
