"clog_3_class_int","yhat","predictors","model","index"
0,2.5051347722789,"clog_3_class","all predictors w/ coordinates","shannon_index"
1,2.51291106531262,"clog_3_class","all predictors w/ coordinates","shannon_index"
2,2.50536040147701,"clog_3_class","all predictors w/ coordinates","shannon_index"
