"moos_cover","yhat","predictors","model","index"
0,0.540800187296268,"moos_cover","sampling w/o coordinates","k_index"
1,0.57074211703988,"moos_cover","sampling w/o coordinates","k_index"
2,0.535759693514775,"moos_cover","sampling w/o coordinates","k_index"
3,0.540352059719646,"moos_cover","sampling w/o coordinates","k_index"
