"clog_3_class_int","yhat","predictors","model","index"
0,0.189328026833517,"clog_3_class","all predictors w/o coordinates","rel_abundance"
1,0.185141424689029,"clog_3_class","all predictors w/o coordinates","rel_abundance"
2,0.180727422001775,"clog_3_class","all predictors w/o coordinates","rel_abundance"
