"ox_during","yhat","predictors","model","index"
8.73,2.49638387808717,"ox_during","all predictors w/ coordinates","shannon_index"
9.00941176470588,2.49638387808717,"ox_during","all predictors w/ coordinates","shannon_index"
9.28882352941176,2.49638387808717,"ox_during","all predictors w/ coordinates","shannon_index"
9.56823529411765,2.49638387808717,"ox_during","all predictors w/ coordinates","shannon_index"
9.84764705882353,2.49595937647298,"ox_during","all predictors w/ coordinates","shannon_index"
10.1270588235294,2.49717346381106,"ox_during","all predictors w/ coordinates","shannon_index"
10.4064705882353,2.49717346381106,"ox_during","all predictors w/ coordinates","shannon_index"
10.6858823529412,2.49620122694044,"ox_during","all predictors w/ coordinates","shannon_index"
10.9652941176471,2.5012464305381,"ox_during","all predictors w/ coordinates","shannon_index"
11.2447058823529,2.4999999223268,"ox_during","all predictors w/ coordinates","shannon_index"
11.5241176470588,2.49847181041452,"ox_during","all predictors w/ coordinates","shannon_index"
11.8035294117647,2.49557802169639,"ox_during","all predictors w/ coordinates","shannon_index"
12.0829411764706,2.4968093075654,"ox_during","all predictors w/ coordinates","shannon_index"
12.3623529411765,2.49763634843943,"ox_during","all predictors w/ coordinates","shannon_index"
12.6417647058824,2.50583858553563,"ox_during","all predictors w/ coordinates","shannon_index"
12.9211764705882,2.51859866085263,"ox_during","all predictors w/ coordinates","shannon_index"
13.2005882352941,2.5248581711877,"ox_during","all predictors w/ coordinates","shannon_index"
13.48,2.52598464850744,"ox_during","all predictors w/ coordinates","shannon_index"
