"y","yhat","predictors","model","index"
1118905.656,671.466837283216,"y","velocity w/ coordinates","abundance"
1121771.19458,818.313468658143,"y","velocity w/ coordinates","abundance"
1124636.73316,887.191560945767,"y","velocity w/ coordinates","abundance"
1127502.27174,894.098148677249,"y","velocity w/ coordinates","abundance"
1130367.81032,970.949712639624,"y","velocity w/ coordinates","abundance"
1133233.3489,970.949712639624,"y","velocity w/ coordinates","abundance"
1136098.88748,924.312884288654,"y","velocity w/ coordinates","abundance"
1138964.42606,924.312884288654,"y","velocity w/ coordinates","abundance"
1141829.96464,924.312884288654,"y","velocity w/ coordinates","abundance"
1144695.50322,924.312884288654,"y","velocity w/ coordinates","abundance"
1147561.0418,919.099772677837,"y","velocity w/ coordinates","abundance"
1150426.58038,932.08902880291,"y","velocity w/ coordinates","abundance"
1153292.11896,858.70233542769,"y","velocity w/ coordinates","abundance"
1156157.65754,858.431057649912,"y","velocity w/ coordinates","abundance"
1159023.19612,859.122382936508,"y","velocity w/ coordinates","abundance"
1161888.7347,854.688726337449,"y","velocity w/ coordinates","abundance"
1164754.27328,854.688726337449,"y","velocity w/ coordinates","abundance"
1167619.81186,854.688726337449,"y","velocity w/ coordinates","abundance"
1170485.35044,849.75826202234,"y","velocity w/ coordinates","abundance"
1173350.88902,849.75826202234,"y","velocity w/ coordinates","abundance"
1176216.4276,1027.7262816505,"y","velocity w/ coordinates","abundance"
1179081.96618,1030.47619124045,"y","velocity w/ coordinates","abundance"
1181947.50476,988.638658825691,"y","velocity w/ coordinates","abundance"
1184813.04334,931.048085196208,"y","velocity w/ coordinates","abundance"
1187678.58192,727.557451319077,"y","velocity w/ coordinates","abundance"
1190544.1205,724.7940844393,"y","velocity w/ coordinates","abundance"
1193409.65908,755.684430401235,"y","velocity w/ coordinates","abundance"
1196275.19766,733.580192666079,"y","velocity w/ coordinates","abundance"
1199140.73624,715.322675253527,"y","velocity w/ coordinates","abundance"
1202006.27482,674.222541358025,"y","velocity w/ coordinates","abundance"
1204871.8134,674.428187672693,"y","velocity w/ coordinates","abundance"
1207737.35198,674.428187672693,"y","velocity w/ coordinates","abundance"
1210602.89056,674.428187672693,"y","velocity w/ coordinates","abundance"
1213468.42914,674.428187672693,"y","velocity w/ coordinates","abundance"
1216333.96772,674.428187672693,"y","velocity w/ coordinates","abundance"
1219199.5063,674.668882117137,"y","velocity w/ coordinates","abundance"
1222065.04488,674.668882117137,"y","velocity w/ coordinates","abundance"
1224930.58346,676.613450738536,"y","velocity w/ coordinates","abundance"
1227796.12204,676.288177935773,"y","velocity w/ coordinates","abundance"
1230661.66062,712.935756819518,"y","velocity w/ coordinates","abundance"
1233527.1992,723.714350580541,"y","velocity w/ coordinates","abundance"
1236392.73778,723.714350580541,"y","velocity w/ coordinates","abundance"
1239258.27636,723.714350580541,"y","velocity w/ coordinates","abundance"
1242123.81494,723.714350580541,"y","velocity w/ coordinates","abundance"
1244989.35352,723.714350580541,"y","velocity w/ coordinates","abundance"
1247854.8921,723.714350580541,"y","velocity w/ coordinates","abundance"
1250720.43068,723.714350580541,"y","velocity w/ coordinates","abundance"
1253585.96926,860.085623636832,"y","velocity w/ coordinates","abundance"
1256451.50784,860.085623636832,"y","velocity w/ coordinates","abundance"
1259317.04642,870.633238708848,"y","velocity w/ coordinates","abundance"
1262182.585,867.571975896532,"y","velocity w/ coordinates","abundance"
