"clog_6_class_int","yhat","predictors","model","index"
0,750.405513162794,"clog_6_class","all predictors w/o coordinates","abundance"
1,742.062766411322,"clog_6_class","all predictors w/o coordinates","abundance"
2,733.751440660281,"clog_6_class","all predictors w/o coordinates","abundance"
3,729.217227208998,"clog_6_class","all predictors w/o coordinates","abundance"
4,709.325611398229,"clog_6_class","all predictors w/o coordinates","abundance"
5,688.937999885205,"clog_6_class","all predictors w/o coordinates","abundance"
6,689.433969985274,"clog_6_class","all predictors w/o coordinates","abundance"
