"cat_velocity","yhat","predictors","model","index"
1,0.194612962700409,"cat_velocity","sampling w/ coordinates","rel_abundance"
2,0.194612962700409,"cat_velocity","sampling w/ coordinates","rel_abundance"
3,0.194612962700409,"cat_velocity","sampling w/ coordinates","rel_abundance"
4,0.194156910816673,"cat_velocity","sampling w/ coordinates","rel_abundance"
5,0.194190603936376,"cat_velocity","sampling w/ coordinates","rel_abundance"
