"velocity","yhat","predictors","model","index"
0.01,0.303188610925443,"velocity","velocity w/ coordinates","rel_abundance"
0.0414,0.248682642734989,"velocity","velocity w/ coordinates","rel_abundance"
0.0728,0.216860244136856,"velocity","velocity w/ coordinates","rel_abundance"
0.1042,0.22261007613054,"velocity","velocity w/ coordinates","rel_abundance"
0.1356,0.216125432539869,"velocity","velocity w/ coordinates","rel_abundance"
0.167,0.216516759470795,"velocity","velocity w/ coordinates","rel_abundance"
0.1984,0.212219594701849,"velocity","velocity w/ coordinates","rel_abundance"
0.2298,0.215420761128405,"velocity","velocity w/ coordinates","rel_abundance"
0.2612,0.200163796733789,"velocity","velocity w/ coordinates","rel_abundance"
0.2926,0.193017171281907,"velocity","velocity w/ coordinates","rel_abundance"
0.324,0.185327112105572,"velocity","velocity w/ coordinates","rel_abundance"
0.3554,0.171126224911185,"velocity","velocity w/ coordinates","rel_abundance"
0.3868,0.162779074877983,"velocity","velocity w/ coordinates","rel_abundance"
0.4182,0.165070110061033,"velocity","velocity w/ coordinates","rel_abundance"
0.4496,0.178829654240636,"velocity","velocity w/ coordinates","rel_abundance"
0.481,0.178898488671553,"velocity","velocity w/ coordinates","rel_abundance"
0.5124,0.192568350238381,"velocity","velocity w/ coordinates","rel_abundance"
0.5438,0.183902449940366,"velocity","velocity w/ coordinates","rel_abundance"
0.5752,0.18188162829244,"velocity","velocity w/ coordinates","rel_abundance"
0.6066,0.174642207480415,"velocity","velocity w/ coordinates","rel_abundance"
0.638,0.173037342071809,"velocity","velocity w/ coordinates","rel_abundance"
0.6694,0.14721171089655,"velocity","velocity w/ coordinates","rel_abundance"
0.7008,0.142769174609351,"velocity","velocity w/ coordinates","rel_abundance"
0.7322,0.141079719709793,"velocity","velocity w/ coordinates","rel_abundance"
0.7636,0.129732678323947,"velocity","velocity w/ coordinates","rel_abundance"
0.795,0.154557741105641,"velocity","velocity w/ coordinates","rel_abundance"
0.8264,0.182009470545583,"velocity","velocity w/ coordinates","rel_abundance"
0.8578,0.177508226229192,"velocity","velocity w/ coordinates","rel_abundance"
0.8892,0.176798466452898,"velocity","velocity w/ coordinates","rel_abundance"
0.9206,0.18228470337056,"velocity","velocity w/ coordinates","rel_abundance"
0.952,0.17854284289017,"velocity","velocity w/ coordinates","rel_abundance"
0.9834,0.177513902875068,"velocity","velocity w/ coordinates","rel_abundance"
1.0148,0.186366873573408,"velocity","velocity w/ coordinates","rel_abundance"
1.0462,0.220080509005735,"velocity","velocity w/ coordinates","rel_abundance"
1.0776,0.228277968380738,"velocity","velocity w/ coordinates","rel_abundance"
1.109,0.228695299786826,"velocity","velocity w/ coordinates","rel_abundance"
1.1404,0.213882258808654,"velocity","velocity w/ coordinates","rel_abundance"
1.1718,0.205570390141845,"velocity","velocity w/ coordinates","rel_abundance"
1.2032,0.202274907229434,"velocity","velocity w/ coordinates","rel_abundance"
1.2346,0.202068765371762,"velocity","velocity w/ coordinates","rel_abundance"
1.266,0.202969305743291,"velocity","velocity w/ coordinates","rel_abundance"
1.2974,0.187949844578354,"velocity","velocity w/ coordinates","rel_abundance"
1.3288,0.184148878621744,"velocity","velocity w/ coordinates","rel_abundance"
1.3602,0.183458593513933,"velocity","velocity w/ coordinates","rel_abundance"
1.3916,0.184263610712218,"velocity","velocity w/ coordinates","rel_abundance"
1.423,0.18433598051046,"velocity","velocity w/ coordinates","rel_abundance"
1.4544,0.183291547295758,"velocity","velocity w/ coordinates","rel_abundance"
1.4858,0.184224218043878,"velocity","velocity w/ coordinates","rel_abundance"
1.5172,0.184224218043878,"velocity","velocity w/ coordinates","rel_abundance"
1.5486,0.184224218043878,"velocity","velocity w/ coordinates","rel_abundance"
1.58,0.184271499919878,"velocity","velocity w/ coordinates","rel_abundance"
