"clog_6_class_int","yhat","predictors","model","index"
0,2.52776223033908,"clog_6_class","sampling w/ coordinates","shannon_index"
1,2.52799341220547,"clog_6_class","sampling w/ coordinates","shannon_index"
2,2.52606914302817,"clog_6_class","sampling w/ coordinates","shannon_index"
3,2.52606914302817,"clog_6_class","sampling w/ coordinates","shannon_index"
4,2.52502448057445,"clog_6_class","sampling w/ coordinates","shannon_index"
5,2.52502448057445,"clog_6_class","sampling w/ coordinates","shannon_index"
6,2.45851884313204,"clog_6_class","sampling w/ coordinates","shannon_index"
