"clog_3_class_int","yhat","predictors","model","index"
0,760.271893898646,"clog_3_class","sampling w/ coordinates","abundance"
1,756.386843948893,"clog_3_class","sampling w/ coordinates","abundance"
2,756.386843948893,"clog_3_class","sampling w/ coordinates","abundance"
