"froude","yhat","predictors","model","index"
0.00486890463744051,0.541013370743831,"froude","velocity w/ coordinates","k_index"
0.0218252241071962,0.536955824385033,"froude","velocity w/ coordinates","k_index"
0.0387815435769518,0.536422029454801,"froude","velocity w/ coordinates","k_index"
0.0557378630467075,0.542378872869185,"froude","velocity w/ coordinates","k_index"
0.0726941825164632,0.544731989131727,"froude","velocity w/ coordinates","k_index"
0.0896505019862189,0.542774404756779,"froude","velocity w/ coordinates","k_index"
0.106606821455975,0.54586609919299,"froude","velocity w/ coordinates","k_index"
0.12356314092573,0.546561752135555,"froude","velocity w/ coordinates","k_index"
0.140519460395486,0.542000702217869,"froude","velocity w/ coordinates","k_index"
0.157475779865242,0.541420123647844,"froude","velocity w/ coordinates","k_index"
0.174432099334997,0.543755730843522,"froude","velocity w/ coordinates","k_index"
0.191388418804753,0.539273552994743,"froude","velocity w/ coordinates","k_index"
0.208344738274509,0.530632567585216,"froude","velocity w/ coordinates","k_index"
0.225301057744264,0.530001186165095,"froude","velocity w/ coordinates","k_index"
0.24225737721402,0.52575000249477,"froude","velocity w/ coordinates","k_index"
0.259213696683776,0.520079958121009,"froude","velocity w/ coordinates","k_index"
0.276170016153531,0.521716579427079,"froude","velocity w/ coordinates","k_index"
0.293126335623287,0.538748578065534,"froude","velocity w/ coordinates","k_index"
0.310082655093043,0.550858978458775,"froude","velocity w/ coordinates","k_index"
0.327038974562798,0.544436710282647,"froude","velocity w/ coordinates","k_index"
0.343995294032554,0.541128458632359,"froude","velocity w/ coordinates","k_index"
0.36095161350231,0.538787159463053,"froude","velocity w/ coordinates","k_index"
0.377907932972065,0.540713095188856,"froude","velocity w/ coordinates","k_index"
0.394864252441821,0.543208162541555,"froude","velocity w/ coordinates","k_index"
0.411820571911577,0.533181289929654,"froude","velocity w/ coordinates","k_index"
0.428776891381332,0.533433557842332,"froude","velocity w/ coordinates","k_index"
0.445733210851088,0.53314243634805,"froude","velocity w/ coordinates","k_index"
0.462689530320844,0.519372656745701,"froude","velocity w/ coordinates","k_index"
0.479645849790599,0.526045278436842,"froude","velocity w/ coordinates","k_index"
0.496602169260355,0.525000881099992,"froude","velocity w/ coordinates","k_index"
0.513558488730111,0.52401980796181,"froude","velocity w/ coordinates","k_index"
0.530514808199866,0.518282001385924,"froude","velocity w/ coordinates","k_index"
0.547471127669622,0.519871592474426,"froude","velocity w/ coordinates","k_index"
0.564427447139378,0.541301957250613,"froude","velocity w/ coordinates","k_index"
0.581383766609133,0.541301957250613,"froude","velocity w/ coordinates","k_index"
0.598340086078889,0.541301957250613,"froude","velocity w/ coordinates","k_index"
0.615296405548645,0.54138779549765,"froude","velocity w/ coordinates","k_index"
0.6322527250184,0.54138779549765,"froude","velocity w/ coordinates","k_index"
0.649209044488156,0.54138779549765,"froude","velocity w/ coordinates","k_index"
0.666165363957912,0.54138779549765,"froude","velocity w/ coordinates","k_index"
0.683121683427667,0.54138779549765,"froude","velocity w/ coordinates","k_index"
0.700078002897423,0.542757258102622,"froude","velocity w/ coordinates","k_index"
0.717034322367179,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.733990641836934,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.75094696130669,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.767903280776446,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.784859600246201,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.801815919715957,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.818772239185713,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.835728558655468,0.538158110801832,"froude","velocity w/ coordinates","k_index"
0.852684878125224,0.538158110801832,"froude","velocity w/ coordinates","k_index"
