"velocity","yhat","predictors","model","index"
0.01,0.537896153514451,"velocity","sampling w/o coordinates","k_index"
0.0478,0.53987036259518,"velocity","sampling w/o coordinates","k_index"
0.0856,0.540107003040544,"velocity","sampling w/o coordinates","k_index"
0.1234,0.540685223912082,"velocity","sampling w/o coordinates","k_index"
0.1612,0.540425058179601,"velocity","sampling w/o coordinates","k_index"
0.199,0.539828808695253,"velocity","sampling w/o coordinates","k_index"
0.2368,0.540949980206929,"velocity","sampling w/o coordinates","k_index"
0.2746,0.542409165395626,"velocity","sampling w/o coordinates","k_index"
0.3124,0.54252083012515,"velocity","sampling w/o coordinates","k_index"
0.3502,0.544200951832292,"velocity","sampling w/o coordinates","k_index"
0.388,0.544933978335884,"velocity","sampling w/o coordinates","k_index"
0.4258,0.545702809853181,"velocity","sampling w/o coordinates","k_index"
0.4636,0.546409325737762,"velocity","sampling w/o coordinates","k_index"
0.5014,0.546553662204542,"velocity","sampling w/o coordinates","k_index"
0.5392,0.546479821030229,"velocity","sampling w/o coordinates","k_index"
0.577,0.546774207351529,"velocity","sampling w/o coordinates","k_index"
0.6148,0.546411274356123,"velocity","sampling w/o coordinates","k_index"
0.6526,0.544920289949257,"velocity","sampling w/o coordinates","k_index"
0.6904,0.543474381776857,"velocity","sampling w/o coordinates","k_index"
0.7282,0.543445587475536,"velocity","sampling w/o coordinates","k_index"
0.766,0.545145825133427,"velocity","sampling w/o coordinates","k_index"
0.8038,0.546015691839484,"velocity","sampling w/o coordinates","k_index"
0.8416,0.546159542033496,"velocity","sampling w/o coordinates","k_index"
0.8794,0.545330457492738,"velocity","sampling w/o coordinates","k_index"
0.9172,0.545023350324306,"velocity","sampling w/o coordinates","k_index"
0.955,0.546207980436986,"velocity","sampling w/o coordinates","k_index"
0.9928,0.546065525812304,"velocity","sampling w/o coordinates","k_index"
1.0306,0.547994948248956,"velocity","sampling w/o coordinates","k_index"
1.0684,0.552940629981417,"velocity","sampling w/o coordinates","k_index"
1.1062,0.554012764845942,"velocity","sampling w/o coordinates","k_index"
1.144,0.554179346391717,"velocity","sampling w/o coordinates","k_index"
1.1818,0.553754922471762,"velocity","sampling w/o coordinates","k_index"
1.2196,0.553668293516624,"velocity","sampling w/o coordinates","k_index"
1.2574,0.551702085542061,"velocity","sampling w/o coordinates","k_index"
1.2952,0.551446262146815,"velocity","sampling w/o coordinates","k_index"
1.333,0.552801453610697,"velocity","sampling w/o coordinates","k_index"
1.3708,0.554470318081663,"velocity","sampling w/o coordinates","k_index"
1.4086,0.554064654251373,"velocity","sampling w/o coordinates","k_index"
1.4464,0.555449144627385,"velocity","sampling w/o coordinates","k_index"
1.4842,0.555454519636557,"velocity","sampling w/o coordinates","k_index"
1.522,0.555224818390749,"velocity","sampling w/o coordinates","k_index"
1.5598,0.555136525376984,"velocity","sampling w/o coordinates","k_index"
1.5976,0.554708217086497,"velocity","sampling w/o coordinates","k_index"
1.6354,0.552290644210247,"velocity","sampling w/o coordinates","k_index"
1.6732,0.552290644210247,"velocity","sampling w/o coordinates","k_index"
1.711,0.552006418266676,"velocity","sampling w/o coordinates","k_index"
1.7488,0.551868669175334,"velocity","sampling w/o coordinates","k_index"
1.7866,0.551511135066702,"velocity","sampling w/o coordinates","k_index"
1.8244,0.551511135066702,"velocity","sampling w/o coordinates","k_index"
1.8622,0.551511135066702,"velocity","sampling w/o coordinates","k_index"
1.9,0.551511135066702,"velocity","sampling w/o coordinates","k_index"
