"clog_6_class_int","yhat","predictors","model","index"
0,812.992018128885,"clog_6_class","sampling w/ coordinates","abundance"
1,644.399269094954,"clog_6_class","sampling w/ coordinates","abundance"
2,644.399269094954,"clog_6_class","sampling w/ coordinates","abundance"
3,644.399269094954,"clog_6_class","sampling w/ coordinates","abundance"
4,644.698407726329,"clog_6_class","sampling w/ coordinates","abundance"
5,644.698407726329,"clog_6_class","sampling w/ coordinates","abundance"
6,644.549002670753,"clog_6_class","sampling w/ coordinates","abundance"
