"ox_before","yhat","predictors","model","index"
10.64,0.525478694053298,"ox_before","sampling w/ coordinates","k_index"
10.8105882352941,0.525478694053298,"ox_before","sampling w/ coordinates","k_index"
10.9811764705882,0.525478694053298,"ox_before","sampling w/ coordinates","k_index"
11.1517647058824,0.526276809905,"ox_before","sampling w/ coordinates","k_index"
11.3223529411765,0.524587837513536,"ox_before","sampling w/ coordinates","k_index"
11.4929411764706,0.525953685192184,"ox_before","sampling w/ coordinates","k_index"
11.6635294117647,0.527609455761396,"ox_before","sampling w/ coordinates","k_index"
11.8341176470588,0.529570891608105,"ox_before","sampling w/ coordinates","k_index"
12.0047058823529,0.529570891608105,"ox_before","sampling w/ coordinates","k_index"
12.1752941176471,0.529570891608105,"ox_before","sampling w/ coordinates","k_index"
12.3458823529412,0.532804033667263,"ox_before","sampling w/ coordinates","k_index"
12.5164705882353,0.538749910459888,"ox_before","sampling w/ coordinates","k_index"
12.6870588235294,0.538749910459888,"ox_before","sampling w/ coordinates","k_index"
12.8576470588235,0.538242859955601,"ox_before","sampling w/ coordinates","k_index"
13.0282352941176,0.538242859955601,"ox_before","sampling w/ coordinates","k_index"
13.1988235294118,0.538242859955601,"ox_before","sampling w/ coordinates","k_index"
13.3694117647059,0.540382440840067,"ox_before","sampling w/ coordinates","k_index"
13.54,0.540533424234363,"ox_before","sampling w/ coordinates","k_index"
