"conduct_before","yhat","predictors","model","index"
28.8,748.811519264004,"conduct_before","all predictors w/ coordinates","abundance"
61.2235294117647,748.811519264004,"conduct_before","all predictors w/ coordinates","abundance"
93.6470588235294,748.811519264004,"conduct_before","all predictors w/ coordinates","abundance"
126.070588235294,748.811519264004,"conduct_before","all predictors w/ coordinates","abundance"
158.494117647059,747.478012155885,"conduct_before","all predictors w/ coordinates","abundance"
190.917647058824,747.54492154742,"conduct_before","all predictors w/ coordinates","abundance"
223.341176470588,747.477470489219,"conduct_before","all predictors w/ coordinates","abundance"
255.764705882353,747.477470489219,"conduct_before","all predictors w/ coordinates","abundance"
288.188235294118,756.302352281803,"conduct_before","all predictors w/ coordinates","abundance"
320.611764705882,749.805148022714,"conduct_before","all predictors w/ coordinates","abundance"
353.035294117647,752.23118044417,"conduct_before","all predictors w/ coordinates","abundance"
385.458823529412,752.418164179596,"conduct_before","all predictors w/ coordinates","abundance"
417.882352941177,758.688114790225,"conduct_before","all predictors w/ coordinates","abundance"
450.305882352941,762.129892190736,"conduct_before","all predictors w/ coordinates","abundance"
482.729411764706,761.731012996195,"conduct_before","all predictors w/ coordinates","abundance"
515.152941176471,762.731918448869,"conduct_before","all predictors w/ coordinates","abundance"
547.576470588235,760.421251215357,"conduct_before","all predictors w/ coordinates","abundance"
580,760.421251215357,"conduct_before","all predictors w/ coordinates","abundance"
