"wd_m","yhat","predictors","model","index"
0.08,0.436969316185073,"wd_m","all predictors w/o coordinates","rel_abundance"
0.099,0.436763707686354,"wd_m","all predictors w/o coordinates","rel_abundance"
0.118,0.345433835586947,"wd_m","all predictors w/o coordinates","rel_abundance"
0.137,0.381024500243021,"wd_m","all predictors w/o coordinates","rel_abundance"
0.156,0.215833836351521,"wd_m","all predictors w/o coordinates","rel_abundance"
0.175,0.20944331336068,"wd_m","all predictors w/o coordinates","rel_abundance"
0.194,0.207772083768052,"wd_m","all predictors w/o coordinates","rel_abundance"
0.213,0.215798231676605,"wd_m","all predictors w/o coordinates","rel_abundance"
0.232,0.250232565208636,"wd_m","all predictors w/o coordinates","rel_abundance"
0.251,0.218248457849162,"wd_m","all predictors w/o coordinates","rel_abundance"
0.27,0.207213316709705,"wd_m","all predictors w/o coordinates","rel_abundance"
0.289,0.204874108824394,"wd_m","all predictors w/o coordinates","rel_abundance"
0.308,0.208110305638574,"wd_m","all predictors w/o coordinates","rel_abundance"
0.327,0.198704028011653,"wd_m","all predictors w/o coordinates","rel_abundance"
0.346,0.217285656950143,"wd_m","all predictors w/o coordinates","rel_abundance"
0.365,0.204483621905739,"wd_m","all predictors w/o coordinates","rel_abundance"
0.384,0.206889943429916,"wd_m","all predictors w/o coordinates","rel_abundance"
0.403,0.183632740369191,"wd_m","all predictors w/o coordinates","rel_abundance"
0.422,0.180738943578305,"wd_m","all predictors w/o coordinates","rel_abundance"
0.441,0.144460332510115,"wd_m","all predictors w/o coordinates","rel_abundance"
0.46,0.145758665266368,"wd_m","all predictors w/o coordinates","rel_abundance"
0.479,0.139074111206288,"wd_m","all predictors w/o coordinates","rel_abundance"
0.498,0.143522225651261,"wd_m","all predictors w/o coordinates","rel_abundance"
0.517,0.140444208372544,"wd_m","all predictors w/o coordinates","rel_abundance"
0.536,0.123011542811852,"wd_m","all predictors w/o coordinates","rel_abundance"
0.555,0.13019540067587,"wd_m","all predictors w/o coordinates","rel_abundance"
0.574,0.123731851210188,"wd_m","all predictors w/o coordinates","rel_abundance"
0.593,0.124376119338666,"wd_m","all predictors w/o coordinates","rel_abundance"
0.612,0.120426173859145,"wd_m","all predictors w/o coordinates","rel_abundance"
0.631,0.107221669128598,"wd_m","all predictors w/o coordinates","rel_abundance"
0.65,0.0919576845896059,"wd_m","all predictors w/o coordinates","rel_abundance"
0.669,0.091923858564028,"wd_m","all predictors w/o coordinates","rel_abundance"
0.688,0.094617859627491,"wd_m","all predictors w/o coordinates","rel_abundance"
0.707,0.0944920910150594,"wd_m","all predictors w/o coordinates","rel_abundance"
0.726,0.0944920910150594,"wd_m","all predictors w/o coordinates","rel_abundance"
0.745,0.0911296008717154,"wd_m","all predictors w/o coordinates","rel_abundance"
0.764,0.0911296008717154,"wd_m","all predictors w/o coordinates","rel_abundance"
0.783,0.0905749636848567,"wd_m","all predictors w/o coordinates","rel_abundance"
0.802,0.090310655878528,"wd_m","all predictors w/o coordinates","rel_abundance"
0.821,0.0816929858860762,"wd_m","all predictors w/o coordinates","rel_abundance"
0.84,0.0817056240724654,"wd_m","all predictors w/o coordinates","rel_abundance"
0.859,0.0821125816615273,"wd_m","all predictors w/o coordinates","rel_abundance"
0.878,0.0913326112013574,"wd_m","all predictors w/o coordinates","rel_abundance"
0.897,0.0886843450744655,"wd_m","all predictors w/o coordinates","rel_abundance"
0.916,0.0886843450744655,"wd_m","all predictors w/o coordinates","rel_abundance"
0.935,0.0886843450744655,"wd_m","all predictors w/o coordinates","rel_abundance"
0.954,0.0886843450744655,"wd_m","all predictors w/o coordinates","rel_abundance"
0.973,0.0886843450744655,"wd_m","all predictors w/o coordinates","rel_abundance"
0.992,0.088183670542498,"wd_m","all predictors w/o coordinates","rel_abundance"
1.011,0.088183670542498,"wd_m","all predictors w/o coordinates","rel_abundance"
1.03,0.088183670542498,"wd_m","all predictors w/o coordinates","rel_abundance"
