"wd_m","yhat","predictors","model","index"
0.08,2.5057381922978,"wd_m","all predictors w/o coordinates","shannon_index"
0.099,2.50458134442339,"wd_m","all predictors w/o coordinates","shannon_index"
0.118,2.5085553301723,"wd_m","all predictors w/o coordinates","shannon_index"
0.137,2.51865549438997,"wd_m","all predictors w/o coordinates","shannon_index"
0.156,2.52114096000568,"wd_m","all predictors w/o coordinates","shannon_index"
0.175,2.52254940664272,"wd_m","all predictors w/o coordinates","shannon_index"
0.194,2.52269334708227,"wd_m","all predictors w/o coordinates","shannon_index"
0.213,2.52216870246148,"wd_m","all predictors w/o coordinates","shannon_index"
0.232,2.52093450459198,"wd_m","all predictors w/o coordinates","shannon_index"
0.251,2.52070688368985,"wd_m","all predictors w/o coordinates","shannon_index"
0.27,2.52090232973694,"wd_m","all predictors w/o coordinates","shannon_index"
0.289,2.52036096686958,"wd_m","all predictors w/o coordinates","shannon_index"
0.308,2.5202744764862,"wd_m","all predictors w/o coordinates","shannon_index"
0.327,2.51911296445042,"wd_m","all predictors w/o coordinates","shannon_index"
0.346,2.51957373171247,"wd_m","all predictors w/o coordinates","shannon_index"
0.365,2.51905421075242,"wd_m","all predictors w/o coordinates","shannon_index"
0.384,2.5189637386363,"wd_m","all predictors w/o coordinates","shannon_index"
0.403,2.51867834427608,"wd_m","all predictors w/o coordinates","shannon_index"
0.422,2.51913508174349,"wd_m","all predictors w/o coordinates","shannon_index"
0.441,2.51676268304701,"wd_m","all predictors w/o coordinates","shannon_index"
0.46,2.51484297787868,"wd_m","all predictors w/o coordinates","shannon_index"
0.479,2.51454864908023,"wd_m","all predictors w/o coordinates","shannon_index"
0.498,2.51484746871886,"wd_m","all predictors w/o coordinates","shannon_index"
0.517,2.51406530196548,"wd_m","all predictors w/o coordinates","shannon_index"
0.536,2.51301073887017,"wd_m","all predictors w/o coordinates","shannon_index"
0.555,2.51155525388402,"wd_m","all predictors w/o coordinates","shannon_index"
0.574,2.50913525473094,"wd_m","all predictors w/o coordinates","shannon_index"
0.593,2.51043765859458,"wd_m","all predictors w/o coordinates","shannon_index"
0.612,2.51312047860206,"wd_m","all predictors w/o coordinates","shannon_index"
0.631,2.51313713030844,"wd_m","all predictors w/o coordinates","shannon_index"
0.65,2.513412673078,"wd_m","all predictors w/o coordinates","shannon_index"
0.669,2.51474561200531,"wd_m","all predictors w/o coordinates","shannon_index"
0.688,2.51570550084392,"wd_m","all predictors w/o coordinates","shannon_index"
0.707,2.51744680785162,"wd_m","all predictors w/o coordinates","shannon_index"
0.726,2.51603873259852,"wd_m","all predictors w/o coordinates","shannon_index"
0.745,2.51236755433787,"wd_m","all predictors w/o coordinates","shannon_index"
0.764,2.50819555828013,"wd_m","all predictors w/o coordinates","shannon_index"
0.783,2.50158897572147,"wd_m","all predictors w/o coordinates","shannon_index"
0.802,2.49654751117062,"wd_m","all predictors w/o coordinates","shannon_index"
0.821,2.49499423487169,"wd_m","all predictors w/o coordinates","shannon_index"
0.84,2.49467952428255,"wd_m","all predictors w/o coordinates","shannon_index"
0.859,2.49467952428255,"wd_m","all predictors w/o coordinates","shannon_index"
0.878,2.49427213941203,"wd_m","all predictors w/o coordinates","shannon_index"
0.897,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
0.916,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
0.935,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
0.954,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
0.973,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
0.992,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
1.011,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
1.03,2.49322358646694,"wd_m","all predictors w/o coordinates","shannon_index"
