"sub_type_int","yhat","predictors","model","index"
0,0.5301549320423,"sub_type","sampling w/o coordinates","k_index"
1,0.538662432694421,"sub_type","sampling w/o coordinates","k_index"
2,0.545605498255759,"sub_type","sampling w/o coordinates","k_index"
3,0.53629002678845,"sub_type","sampling w/o coordinates","k_index"
