"clog_3_class_int","yhat","predictors","model","index"
0,2.53356181356099,"clog_3_class","sampling w/ coordinates","shannon_index"
1,2.4465264283305,"clog_3_class","sampling w/ coordinates","shannon_index"
2,2.31191308114729,"clog_3_class","sampling w/ coordinates","shannon_index"
