"dist_w","yhat","predictors","model","index"
0.2,803.669137444885,"dist_w","all predictors w/ coordinates","abundance"
0.826,784.748448291446,"dist_w","all predictors w/ coordinates","abundance"
1.452,785.04509582231,"dist_w","all predictors w/ coordinates","abundance"
2.078,782.901163723545,"dist_w","all predictors w/ coordinates","abundance"
2.704,776.677465266755,"dist_w","all predictors w/ coordinates","abundance"
3.33,774.108422056878,"dist_w","all predictors w/ coordinates","abundance"
3.956,764.414963723545,"dist_w","all predictors w/ coordinates","abundance"
4.582,765.075233013668,"dist_w","all predictors w/ coordinates","abundance"
5.208,763.588052458113,"dist_w","all predictors w/ coordinates","abundance"
5.834,763.154454464286,"dist_w","all predictors w/ coordinates","abundance"
6.46,761.628037797619,"dist_w","all predictors w/ coordinates","abundance"
7.086,758.678430544533,"dist_w","all predictors w/ coordinates","abundance"
7.712,756.850805544533,"dist_w","all predictors w/ coordinates","abundance"
8.338,753.915305544533,"dist_w","all predictors w/ coordinates","abundance"
8.964,750.048749988977,"dist_w","all predictors w/ coordinates","abundance"
9.59,747.754902766755,"dist_w","all predictors w/ coordinates","abundance"
10.216,745.678532396385,"dist_w","all predictors w/ coordinates","abundance"
10.842,744.619995359347,"dist_w","all predictors w/ coordinates","abundance"
11.468,740.205010637125,"dist_w","all predictors w/ coordinates","abundance"
12.094,740.507987488977,"dist_w","all predictors w/ coordinates","abundance"
12.72,741.601788723545,"dist_w","all predictors w/ coordinates","abundance"
13.346,741.867941501323,"dist_w","all predictors w/ coordinates","abundance"
13.972,741.975252458113,"dist_w","all predictors w/ coordinates","abundance"
14.598,741.646311100088,"dist_w","all predictors w/ coordinates","abundance"
15.224,741.547399063051,"dist_w","all predictors w/ coordinates","abundance"
15.85,740.476663877866,"dist_w","all predictors w/ coordinates","abundance"
16.476,740.458004155644,"dist_w","all predictors w/ coordinates","abundance"
17.102,740.292281933422,"dist_w","all predictors w/ coordinates","abundance"
17.728,739.969189340829,"dist_w","all predictors w/ coordinates","abundance"
18.354,740.348539649471,"dist_w","all predictors w/ coordinates","abundance"
18.98,740.447203229718,"dist_w","all predictors w/ coordinates","abundance"
19.606,740.484286563051,"dist_w","all predictors w/ coordinates","abundance"
20.232,740.685397674162,"dist_w","all predictors w/ coordinates","abundance"
20.858,740.482860637125,"dist_w","all predictors w/ coordinates","abundance"
21.484,740.482860637125,"dist_w","all predictors w/ coordinates","abundance"
22.11,742.058536563051,"dist_w","all predictors w/ coordinates","abundance"
22.736,742.490712488977,"dist_w","all predictors w/ coordinates","abundance"
23.362,742.490712488977,"dist_w","all predictors w/ coordinates","abundance"
23.988,742.491731007496,"dist_w","all predictors w/ coordinates","abundance"
24.614,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
25.24,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
25.866,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
26.492,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
27.118,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
27.744,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
28.37,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
28.996,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
29.622,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
30.248,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
30.874,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
31.5,742.489369896384,"dist_w","all predictors w/ coordinates","abundance"
