"sub_type_int","yhat","predictors","model","index"
0,0.52913889837779,"sub_type","sampling w/ coordinates","k_index"
1,0.530672480356535,"sub_type","sampling w/ coordinates","k_index"
2,0.531619830229492,"sub_type","sampling w/ coordinates","k_index"
3,0.529485497528202,"sub_type","sampling w/ coordinates","k_index"
