"cpom_cover","yhat","predictors","model","index"
1,2.50591150412518,"cpom_cover","all predictors w/ coordinates","shannon_index"
2,2.50608537747515,"cpom_cover","all predictors w/ coordinates","shannon_index"
3,2.50598938587386,"cpom_cover","all predictors w/ coordinates","shannon_index"
