"velocity","yhat","predictors","model","index"
0.01,0.204064827335642,"velocity","all predictors w/o coordinates","rel_abundance"
0.0414,0.20073519792907,"velocity","all predictors w/o coordinates","rel_abundance"
0.0728,0.200188759828176,"velocity","all predictors w/o coordinates","rel_abundance"
0.1042,0.199108267903681,"velocity","all predictors w/o coordinates","rel_abundance"
0.1356,0.198168418563161,"velocity","all predictors w/o coordinates","rel_abundance"
0.167,0.19709601724418,"velocity","all predictors w/o coordinates","rel_abundance"
0.1984,0.196925463678582,"velocity","all predictors w/o coordinates","rel_abundance"
0.2298,0.196821927979913,"velocity","all predictors w/o coordinates","rel_abundance"
0.2612,0.196573622232845,"velocity","all predictors w/o coordinates","rel_abundance"
0.2926,0.196647397302422,"velocity","all predictors w/o coordinates","rel_abundance"
0.324,0.196358801947239,"velocity","all predictors w/o coordinates","rel_abundance"
0.3554,0.19587444212786,"velocity","all predictors w/o coordinates","rel_abundance"
0.3868,0.195866518060749,"velocity","all predictors w/o coordinates","rel_abundance"
0.4182,0.195646789223309,"velocity","all predictors w/o coordinates","rel_abundance"
0.4496,0.195454537209188,"velocity","all predictors w/o coordinates","rel_abundance"
0.481,0.195035374526436,"velocity","all predictors w/o coordinates","rel_abundance"
0.5124,0.195037632986795,"velocity","all predictors w/o coordinates","rel_abundance"
0.5438,0.194141979196601,"velocity","all predictors w/o coordinates","rel_abundance"
0.5752,0.193925835878144,"velocity","all predictors w/o coordinates","rel_abundance"
0.6066,0.193335289323813,"velocity","all predictors w/o coordinates","rel_abundance"
0.638,0.193132826973222,"velocity","all predictors w/o coordinates","rel_abundance"
0.6694,0.192447439794308,"velocity","all predictors w/o coordinates","rel_abundance"
0.7008,0.192381852152063,"velocity","all predictors w/o coordinates","rel_abundance"
0.7322,0.192332154089542,"velocity","all predictors w/o coordinates","rel_abundance"
0.7636,0.192391247650949,"velocity","all predictors w/o coordinates","rel_abundance"
0.795,0.192381564151188,"velocity","all predictors w/o coordinates","rel_abundance"
0.8264,0.192653992047636,"velocity","all predictors w/o coordinates","rel_abundance"
0.8578,0.192818372379397,"velocity","all predictors w/o coordinates","rel_abundance"
0.8892,0.192884332750616,"velocity","all predictors w/o coordinates","rel_abundance"
0.9206,0.192884332750616,"velocity","all predictors w/o coordinates","rel_abundance"
0.952,0.192824261738616,"velocity","all predictors w/o coordinates","rel_abundance"
0.9834,0.192877446280283,"velocity","all predictors w/o coordinates","rel_abundance"
1.0148,0.193477815866005,"velocity","all predictors w/o coordinates","rel_abundance"
1.0462,0.193477815866005,"velocity","all predictors w/o coordinates","rel_abundance"
1.0776,0.1937543293757,"velocity","all predictors w/o coordinates","rel_abundance"
1.109,0.193790760644755,"velocity","all predictors w/o coordinates","rel_abundance"
1.1404,0.193800826805966,"velocity","all predictors w/o coordinates","rel_abundance"
1.1718,0.193824170014588,"velocity","all predictors w/o coordinates","rel_abundance"
1.2032,0.193824170014588,"velocity","all predictors w/o coordinates","rel_abundance"
1.2346,0.193824170014588,"velocity","all predictors w/o coordinates","rel_abundance"
1.266,0.194119696979142,"velocity","all predictors w/o coordinates","rel_abundance"
1.2974,0.193960139974285,"velocity","all predictors w/o coordinates","rel_abundance"
1.3288,0.193960139974285,"velocity","all predictors w/o coordinates","rel_abundance"
1.3602,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.3916,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.423,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.4544,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.4858,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.5172,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.5486,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
1.58,0.193637987414853,"velocity","all predictors w/o coordinates","rel_abundance"
