"wd_m","yhat","predictors","model","index"
0.08,0.207681885804114,"wd_m","all predictors w/o coordinates","rel_abundance"
0.099,0.207662768616531,"wd_m","all predictors w/o coordinates","rel_abundance"
0.118,0.206200288248822,"wd_m","all predictors w/o coordinates","rel_abundance"
0.137,0.204736347834724,"wd_m","all predictors w/o coordinates","rel_abundance"
0.156,0.202510968854285,"wd_m","all predictors w/o coordinates","rel_abundance"
0.175,0.20211660467459,"wd_m","all predictors w/o coordinates","rel_abundance"
0.194,0.202181750137846,"wd_m","all predictors w/o coordinates","rel_abundance"
0.213,0.20187369290727,"wd_m","all predictors w/o coordinates","rel_abundance"
0.232,0.201067789560908,"wd_m","all predictors w/o coordinates","rel_abundance"
0.251,0.200906250310966,"wd_m","all predictors w/o coordinates","rel_abundance"
0.27,0.197033855637659,"wd_m","all predictors w/o coordinates","rel_abundance"
0.289,0.196246414316676,"wd_m","all predictors w/o coordinates","rel_abundance"
0.308,0.196346978122869,"wd_m","all predictors w/o coordinates","rel_abundance"
0.327,0.19601395419587,"wd_m","all predictors w/o coordinates","rel_abundance"
0.346,0.195838133851077,"wd_m","all predictors w/o coordinates","rel_abundance"
0.365,0.195685271946356,"wd_m","all predictors w/o coordinates","rel_abundance"
0.384,0.195712313810645,"wd_m","all predictors w/o coordinates","rel_abundance"
0.403,0.195039449744148,"wd_m","all predictors w/o coordinates","rel_abundance"
0.422,0.193038527854978,"wd_m","all predictors w/o coordinates","rel_abundance"
0.441,0.192569614306806,"wd_m","all predictors w/o coordinates","rel_abundance"
0.46,0.192442683476725,"wd_m","all predictors w/o coordinates","rel_abundance"
0.479,0.192513614631669,"wd_m","all predictors w/o coordinates","rel_abundance"
0.498,0.192332897352288,"wd_m","all predictors w/o coordinates","rel_abundance"
0.517,0.1918467908822,"wd_m","all predictors w/o coordinates","rel_abundance"
0.536,0.191560910167942,"wd_m","all predictors w/o coordinates","rel_abundance"
0.555,0.191021548765226,"wd_m","all predictors w/o coordinates","rel_abundance"
0.574,0.19031624520701,"wd_m","all predictors w/o coordinates","rel_abundance"
0.593,0.189721137673202,"wd_m","all predictors w/o coordinates","rel_abundance"
0.612,0.189440578950481,"wd_m","all predictors w/o coordinates","rel_abundance"
0.631,0.189352489312644,"wd_m","all predictors w/o coordinates","rel_abundance"
0.65,0.189317091162131,"wd_m","all predictors w/o coordinates","rel_abundance"
0.669,0.189082746401258,"wd_m","all predictors w/o coordinates","rel_abundance"
0.688,0.189014640286045,"wd_m","all predictors w/o coordinates","rel_abundance"
0.707,0.188713752930434,"wd_m","all predictors w/o coordinates","rel_abundance"
0.726,0.188713752930434,"wd_m","all predictors w/o coordinates","rel_abundance"
0.745,0.188639300251462,"wd_m","all predictors w/o coordinates","rel_abundance"
0.764,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.783,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.802,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.821,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.84,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.859,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.878,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.897,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.916,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.935,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.954,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.973,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
0.992,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
1.011,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
1.03,0.188517097491985,"wd_m","all predictors w/o coordinates","rel_abundance"
