"temp_before","yhat","predictors","model","index"
4,2.57677258161345,"temp_before","sampling w/ coordinates","shannon_index"
4.29411764705882,2.52260305077114,"temp_before","sampling w/ coordinates","shannon_index"
4.58823529411765,2.52260305077114,"temp_before","sampling w/ coordinates","shannon_index"
4.88235294117647,2.52260305077114,"temp_before","sampling w/ coordinates","shannon_index"
5.17647058823529,2.52260305077114,"temp_before","sampling w/ coordinates","shannon_index"
5.47058823529412,2.52260305077114,"temp_before","sampling w/ coordinates","shannon_index"
5.76470588235294,2.52361294772062,"temp_before","sampling w/ coordinates","shannon_index"
6.05882352941176,2.525068572067,"temp_before","sampling w/ coordinates","shannon_index"
6.35294117647059,2.5259074660501,"temp_before","sampling w/ coordinates","shannon_index"
6.64705882352941,2.52679581643531,"temp_before","sampling w/ coordinates","shannon_index"
6.94117647058824,2.52679581643531,"temp_before","sampling w/ coordinates","shannon_index"
7.23529411764706,2.52747123309032,"temp_before","sampling w/ coordinates","shannon_index"
7.52941176470588,2.52600230818131,"temp_before","sampling w/ coordinates","shannon_index"
7.82352941176471,2.52606741816702,"temp_before","sampling w/ coordinates","shannon_index"
8.11764705882353,2.52221021064799,"temp_before","sampling w/ coordinates","shannon_index"
8.41176470588235,2.51189930124006,"temp_before","sampling w/ coordinates","shannon_index"
8.70588235294118,2.51189930124006,"temp_before","sampling w/ coordinates","shannon_index"
9,2.51189930124006,"temp_before","sampling w/ coordinates","shannon_index"
