"conduct_before","yhat","predictors","model","index"
28.8,2.71739911073987,"conduct_before","all predictors w/o coordinates","shannon_index"
59.3368421052632,2.71615610825099,"conduct_before","all predictors w/o coordinates","shannon_index"
89.8736842105263,2.66248215496043,"conduct_before","all predictors w/o coordinates","shannon_index"
120.410526315789,2.66248215496043,"conduct_before","all predictors w/o coordinates","shannon_index"
150.947368421053,2.6592953829573,"conduct_before","all predictors w/o coordinates","shannon_index"
181.484210526316,2.65992950249177,"conduct_before","all predictors w/o coordinates","shannon_index"
212.021052631579,2.65963465911735,"conduct_before","all predictors w/o coordinates","shannon_index"
242.557894736842,2.66027399690634,"conduct_before","all predictors w/o coordinates","shannon_index"
273.094736842105,2.6628118457565,"conduct_before","all predictors w/o coordinates","shannon_index"
303.631578947368,2.65819291037056,"conduct_before","all predictors w/o coordinates","shannon_index"
334.168421052632,2.66583592179767,"conduct_before","all predictors w/o coordinates","shannon_index"
364.705263157895,2.66648231401158,"conduct_before","all predictors w/o coordinates","shannon_index"
395.242105263158,2.6717425707668,"conduct_before","all predictors w/o coordinates","shannon_index"
425.778947368421,2.67176509808324,"conduct_before","all predictors w/o coordinates","shannon_index"
456.315789473684,2.66988668588513,"conduct_before","all predictors w/o coordinates","shannon_index"
486.852631578947,2.66827257484276,"conduct_before","all predictors w/o coordinates","shannon_index"
517.389473684211,2.66843483591577,"conduct_before","all predictors w/o coordinates","shannon_index"
547.926315789474,2.66903677653174,"conduct_before","all predictors w/o coordinates","shannon_index"
578.463157894737,2.66903677653174,"conduct_before","all predictors w/o coordinates","shannon_index"
609,2.66903677653174,"conduct_before","all predictors w/o coordinates","shannon_index"
