"clog_6_class_int","yhat","predictors","model","index"
0,0.192925833882591,"clog_6_class","sampling w/o coordinates","rel_abundance"
1,0.166320406421395,"clog_6_class","sampling w/o coordinates","rel_abundance"
2,0.167077032382266,"clog_6_class","sampling w/o coordinates","rel_abundance"
3,0.167077032382266,"clog_6_class","sampling w/o coordinates","rel_abundance"
4,0.167405308174713,"clog_6_class","sampling w/o coordinates","rel_abundance"
5,0.167405308174713,"clog_6_class","sampling w/o coordinates","rel_abundance"
6,0.168968888703431,"clog_6_class","sampling w/o coordinates","rel_abundance"
