"clog_6_class_int","yhat","predictors","model","index"
0,0.197598893762204,"clog_6_class","all predictors w/o coordinates","rel_abundance"
1,0.194954343124497,"clog_6_class","all predictors w/o coordinates","rel_abundance"
2,0.192720835515953,"clog_6_class","all predictors w/o coordinates","rel_abundance"
3,0.189080368361886,"clog_6_class","all predictors w/o coordinates","rel_abundance"
4,0.187389518336517,"clog_6_class","all predictors w/o coordinates","rel_abundance"
5,0.183304068835052,"clog_6_class","all predictors w/o coordinates","rel_abundance"
6,0.182982075292757,"clog_6_class","all predictors w/o coordinates","rel_abundance"
