"temp_before","yhat","predictors","model","index"
4,0.529482166753543,"temp_before","all predictors w/ coordinates","k_index"
4.29411764705882,0.529144535488395,"temp_before","all predictors w/ coordinates","k_index"
4.58823529411765,0.530976872554765,"temp_before","all predictors w/ coordinates","k_index"
4.88235294117647,0.532096517893984,"temp_before","all predictors w/ coordinates","k_index"
5.17647058823529,0.53182639148199,"temp_before","all predictors w/ coordinates","k_index"
5.47058823529412,0.531410187951437,"temp_before","all predictors w/ coordinates","k_index"
5.76470588235294,0.531641117533451,"temp_before","all predictors w/ coordinates","k_index"
6.05882352941176,0.531638645145901,"temp_before","all predictors w/ coordinates","k_index"
6.35294117647059,0.531513041127072,"temp_before","all predictors w/ coordinates","k_index"
6.64705882352941,0.531704719470026,"temp_before","all predictors w/ coordinates","k_index"
6.94117647058824,0.532384309677089,"temp_before","all predictors w/ coordinates","k_index"
7.23529411764706,0.532514034998004,"temp_before","all predictors w/ coordinates","k_index"
7.52941176470588,0.531734470757193,"temp_before","all predictors w/ coordinates","k_index"
7.82352941176471,0.531557579649367,"temp_before","all predictors w/ coordinates","k_index"
8.11764705882353,0.530203395118433,"temp_before","all predictors w/ coordinates","k_index"
8.41176470588235,0.529151604299857,"temp_before","all predictors w/ coordinates","k_index"
8.70588235294118,0.527252309281756,"temp_before","all predictors w/ coordinates","k_index"
9,0.527252309281756,"temp_before","all predictors w/ coordinates","k_index"
