"alg_cover","yhat","predictors","model","index"
1,0.179258544844709,"alg_cover","sampling w/ coordinates","rel_abundance"
2,0.193742271937447,"alg_cover","sampling w/ coordinates","rel_abundance"
3,0.242200672169457,"alg_cover","sampling w/ coordinates","rel_abundance"
4,0.240739334702354,"alg_cover","sampling w/ coordinates","rel_abundance"
5,0.24099043737752,"alg_cover","sampling w/ coordinates","rel_abundance"
