"q_during","yhat","predictors","model","index"
2.3,0.53186698564875,"q_during","all predictors w/ coordinates","k_index"
7.43076923076923,0.53000749017874,"q_during","all predictors w/ coordinates","k_index"
12.5615384615385,0.530029713954116,"q_during","all predictors w/ coordinates","k_index"
17.6923076923077,0.529375622586104,"q_during","all predictors w/ coordinates","k_index"
22.8230769230769,0.528924368855134,"q_during","all predictors w/ coordinates","k_index"
27.9538461538462,0.529115743075688,"q_during","all predictors w/ coordinates","k_index"
33.0846153846154,0.529115743075688,"q_during","all predictors w/ coordinates","k_index"
38.2153846153846,0.529109295890921,"q_during","all predictors w/ coordinates","k_index"
43.3461538461538,0.529227730118455,"q_during","all predictors w/ coordinates","k_index"
48.4769230769231,0.530036648974906,"q_during","all predictors w/ coordinates","k_index"
53.6076923076923,0.530955188269663,"q_during","all predictors w/ coordinates","k_index"
58.7384615384615,0.530955188269663,"q_during","all predictors w/ coordinates","k_index"
63.8692307692308,0.530955188269663,"q_during","all predictors w/ coordinates","k_index"
69,0.530955188269663,"q_during","all predictors w/ coordinates","k_index"
