"wd_m","yhat","predictors","model","index"
0.08,782.666506716855,"wd_m","all predictors w/o coordinates","abundance"
0.099,782.850550195116,"wd_m","all predictors w/o coordinates","abundance"
0.118,779.564943190285,"wd_m","all predictors w/o coordinates","abundance"
0.137,773.223736961852,"wd_m","all predictors w/o coordinates","abundance"
0.156,766.73869066268,"wd_m","all predictors w/o coordinates","abundance"
0.175,764.676353740664,"wd_m","all predictors w/o coordinates","abundance"
0.194,763.183952774481,"wd_m","all predictors w/o coordinates","abundance"
0.213,763.673264368684,"wd_m","all predictors w/o coordinates","abundance"
0.232,762.323703660149,"wd_m","all predictors w/o coordinates","abundance"
0.251,761.440739219155,"wd_m","all predictors w/o coordinates","abundance"
0.27,755.436518152903,"wd_m","all predictors w/o coordinates","abundance"
0.289,749.979307473124,"wd_m","all predictors w/o coordinates","abundance"
0.308,748.919109191816,"wd_m","all predictors w/o coordinates","abundance"
0.327,745.687002798812,"wd_m","all predictors w/o coordinates","abundance"
0.346,739.667800297087,"wd_m","all predictors w/o coordinates","abundance"
0.365,735.771522346777,"wd_m","all predictors w/o coordinates","abundance"
0.384,734.883574037598,"wd_m","all predictors w/o coordinates","abundance"
0.403,732.372404927602,"wd_m","all predictors w/o coordinates","abundance"
0.422,726.327695898909,"wd_m","all predictors w/o coordinates","abundance"
0.441,722.508943604223,"wd_m","all predictors w/o coordinates","abundance"
0.46,721.752039635969,"wd_m","all predictors w/o coordinates","abundance"
0.479,722.618594104568,"wd_m","all predictors w/o coordinates","abundance"
0.498,722.47236222051,"wd_m","all predictors w/o coordinates","abundance"
0.517,717.420344190834,"wd_m","all predictors w/o coordinates","abundance"
0.536,717.452701074892,"wd_m","all predictors w/o coordinates","abundance"
0.555,717.576240084554,"wd_m","all predictors w/o coordinates","abundance"
0.574,717.757757475858,"wd_m","all predictors w/o coordinates","abundance"
0.593,716.912678306839,"wd_m","all predictors w/o coordinates","abundance"
0.612,714.130012152652,"wd_m","all predictors w/o coordinates","abundance"
0.631,714.578780349109,"wd_m","all predictors w/o coordinates","abundance"
0.65,713.786765252491,"wd_m","all predictors w/o coordinates","abundance"
0.669,713.786433126887,"wd_m","all predictors w/o coordinates","abundance"
0.688,713.77397298196,"wd_m","all predictors w/o coordinates","abundance"
0.707,713.466365494037,"wd_m","all predictors w/o coordinates","abundance"
0.726,712.681832508906,"wd_m","all predictors w/o coordinates","abundance"
0.745,712.453582025814,"wd_m","all predictors w/o coordinates","abundance"
0.764,712.440788547554,"wd_m","all predictors w/o coordinates","abundance"
0.783,712.440788547554,"wd_m","all predictors w/o coordinates","abundance"
0.802,712.440788547554,"wd_m","all predictors w/o coordinates","abundance"
0.821,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.84,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.859,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.878,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.897,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.916,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.935,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.954,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.973,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
0.992,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
1.011,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
1.03,712.168539000452,"wd_m","all predictors w/o coordinates","abundance"
