"q_during","yhat","predictors","model","index"
2.3,0.532667822075008,"q_during","all predictors w/o coordinates","k_index"
7.43076923076923,0.531376792964067,"q_during","all predictors w/o coordinates","k_index"
12.5615384615385,0.531828531650935,"q_during","all predictors w/o coordinates","k_index"
17.6923076923077,0.530878996776408,"q_during","all predictors w/o coordinates","k_index"
22.8230769230769,0.530520029762738,"q_during","all predictors w/o coordinates","k_index"
27.9538461538462,0.530523737569236,"q_during","all predictors w/o coordinates","k_index"
33.0846153846154,0.530523737569236,"q_during","all predictors w/o coordinates","k_index"
38.2153846153846,0.530453764380122,"q_during","all predictors w/o coordinates","k_index"
43.3461538461538,0.530480422712903,"q_during","all predictors w/o coordinates","k_index"
48.4769230769231,0.53109154977968,"q_during","all predictors w/o coordinates","k_index"
53.6076923076923,0.53289489076229,"q_during","all predictors w/o coordinates","k_index"
58.7384615384615,0.53289489076229,"q_during","all predictors w/o coordinates","k_index"
63.8692307692308,0.53289489076229,"q_during","all predictors w/o coordinates","k_index"
69,0.53289489076229,"q_during","all predictors w/o coordinates","k_index"
