"z","yhat","predictors","model","index"
229.672,2.41559452470219,"z","sampling w/ coordinates","shannon_index"
253.0755,2.49745879756998,"z","sampling w/ coordinates","shannon_index"
276.479,2.51062476797752,"z","sampling w/ coordinates","shannon_index"
299.8825,2.51343050647075,"z","sampling w/ coordinates","shannon_index"
323.286,2.51343050647075,"z","sampling w/ coordinates","shannon_index"
346.6895,2.51421566015346,"z","sampling w/ coordinates","shannon_index"
370.093,2.52071160884696,"z","sampling w/ coordinates","shannon_index"
393.4965,2.52186975063293,"z","sampling w/ coordinates","shannon_index"
416.9,2.52198856616072,"z","sampling w/ coordinates","shannon_index"
440.3035,2.52198856616072,"z","sampling w/ coordinates","shannon_index"
463.707,2.52134240489182,"z","sampling w/ coordinates","shannon_index"
487.1105,2.51935159628252,"z","sampling w/ coordinates","shannon_index"
510.514,2.5197076664622,"z","sampling w/ coordinates","shannon_index"
533.9175,2.51980641830479,"z","sampling w/ coordinates","shannon_index"
557.321,2.52076664541395,"z","sampling w/ coordinates","shannon_index"
580.7245,2.52449684313745,"z","sampling w/ coordinates","shannon_index"
604.128,2.52394674209159,"z","sampling w/ coordinates","shannon_index"
627.5315,2.5240462125468,"z","sampling w/ coordinates","shannon_index"
650.935,2.5240462125468,"z","sampling w/ coordinates","shannon_index"
674.3385,2.52295528623405,"z","sampling w/ coordinates","shannon_index"
697.742,2.52175526042552,"z","sampling w/ coordinates","shannon_index"
721.1455,2.5201237775424,"z","sampling w/ coordinates","shannon_index"
744.549,2.51932228414905,"z","sampling w/ coordinates","shannon_index"
767.9525,2.51932228414905,"z","sampling w/ coordinates","shannon_index"
791.356,2.51810945197131,"z","sampling w/ coordinates","shannon_index"
814.7595,2.51641968743706,"z","sampling w/ coordinates","shannon_index"
838.163,2.51878070104526,"z","sampling w/ coordinates","shannon_index"
861.5665,2.51878070104526,"z","sampling w/ coordinates","shannon_index"
884.97,2.52128325480468,"z","sampling w/ coordinates","shannon_index"
908.3735,2.52128325480468,"z","sampling w/ coordinates","shannon_index"
931.777,2.52128325480468,"z","sampling w/ coordinates","shannon_index"
955.1805,2.52128325480468,"z","sampling w/ coordinates","shannon_index"
978.584,2.52674158086032,"z","sampling w/ coordinates","shannon_index"
1001.9875,2.54100135593924,"z","sampling w/ coordinates","shannon_index"
1025.391,2.54100135593924,"z","sampling w/ coordinates","shannon_index"
1048.7945,2.54100135593924,"z","sampling w/ coordinates","shannon_index"
1072.198,2.54100135593924,"z","sampling w/ coordinates","shannon_index"
1095.6015,2.54230482009564,"z","sampling w/ coordinates","shannon_index"
1119.005,2.5411845797555,"z","sampling w/ coordinates","shannon_index"
1142.4085,2.5411845797555,"z","sampling w/ coordinates","shannon_index"
1165.812,2.54163386219129,"z","sampling w/ coordinates","shannon_index"
1189.2155,2.54163386219129,"z","sampling w/ coordinates","shannon_index"
1212.619,2.54163386219129,"z","sampling w/ coordinates","shannon_index"
1236.0225,2.54163386219129,"z","sampling w/ coordinates","shannon_index"
1259.426,2.54163386219129,"z","sampling w/ coordinates","shannon_index"
1282.8295,2.53314592232308,"z","sampling w/ coordinates","shannon_index"
1306.233,2.53314592232308,"z","sampling w/ coordinates","shannon_index"
1329.6365,2.53314592232308,"z","sampling w/ coordinates","shannon_index"
1353.04,2.53314592232308,"z","sampling w/ coordinates","shannon_index"
1376.4435,2.53314592232308,"z","sampling w/ coordinates","shannon_index"
1399.847,2.54254323579838,"z","sampling w/ coordinates","shannon_index"
