"wd_m","yhat","predictors","model","index"
0.08,0.54176002311848,"wd_m","sampling w/o coordinates","k_index"
0.099,0.547649055305454,"wd_m","sampling w/o coordinates","k_index"
0.118,0.541590032644173,"wd_m","sampling w/o coordinates","k_index"
0.137,0.553607590593553,"wd_m","sampling w/o coordinates","k_index"
0.156,0.547201592089281,"wd_m","sampling w/o coordinates","k_index"
0.175,0.553572491427918,"wd_m","sampling w/o coordinates","k_index"
0.194,0.558969717951388,"wd_m","sampling w/o coordinates","k_index"
0.213,0.571707632422827,"wd_m","sampling w/o coordinates","k_index"
0.232,0.566623394522779,"wd_m","sampling w/o coordinates","k_index"
0.251,0.561013478245177,"wd_m","sampling w/o coordinates","k_index"
0.27,0.541435789385879,"wd_m","sampling w/o coordinates","k_index"
0.289,0.554015921790981,"wd_m","sampling w/o coordinates","k_index"
0.308,0.555120740982669,"wd_m","sampling w/o coordinates","k_index"
0.327,0.533654478275114,"wd_m","sampling w/o coordinates","k_index"
0.346,0.544313934062504,"wd_m","sampling w/o coordinates","k_index"
0.365,0.532750133903594,"wd_m","sampling w/o coordinates","k_index"
0.384,0.53681397144424,"wd_m","sampling w/o coordinates","k_index"
0.403,0.527714040660376,"wd_m","sampling w/o coordinates","k_index"
0.422,0.516093254406264,"wd_m","sampling w/o coordinates","k_index"
0.441,0.516380017540305,"wd_m","sampling w/o coordinates","k_index"
0.46,0.511873196982951,"wd_m","sampling w/o coordinates","k_index"
0.479,0.509929771776553,"wd_m","sampling w/o coordinates","k_index"
0.498,0.515577121995631,"wd_m","sampling w/o coordinates","k_index"
0.517,0.510377725487127,"wd_m","sampling w/o coordinates","k_index"
0.536,0.516331795939348,"wd_m","sampling w/o coordinates","k_index"
0.555,0.507281641053312,"wd_m","sampling w/o coordinates","k_index"
0.574,0.509841124496975,"wd_m","sampling w/o coordinates","k_index"
0.593,0.512840040860249,"wd_m","sampling w/o coordinates","k_index"
0.612,0.500771453780881,"wd_m","sampling w/o coordinates","k_index"
0.631,0.50674846084547,"wd_m","sampling w/o coordinates","k_index"
0.65,0.513926252571831,"wd_m","sampling w/o coordinates","k_index"
0.669,0.514598902612407,"wd_m","sampling w/o coordinates","k_index"
0.688,0.51995232568933,"wd_m","sampling w/o coordinates","k_index"
0.707,0.527594895740212,"wd_m","sampling w/o coordinates","k_index"
0.726,0.528298721036494,"wd_m","sampling w/o coordinates","k_index"
0.745,0.528172288547029,"wd_m","sampling w/o coordinates","k_index"
0.764,0.528068928987961,"wd_m","sampling w/o coordinates","k_index"
0.783,0.527050552380927,"wd_m","sampling w/o coordinates","k_index"
0.802,0.510281935963711,"wd_m","sampling w/o coordinates","k_index"
0.821,0.510281935963711,"wd_m","sampling w/o coordinates","k_index"
0.84,0.510281935963711,"wd_m","sampling w/o coordinates","k_index"
0.859,0.510281935963711,"wd_m","sampling w/o coordinates","k_index"
0.878,0.511083772690553,"wd_m","sampling w/o coordinates","k_index"
0.897,0.512031166583593,"wd_m","sampling w/o coordinates","k_index"
0.916,0.512031166583593,"wd_m","sampling w/o coordinates","k_index"
0.935,0.512031166583593,"wd_m","sampling w/o coordinates","k_index"
0.954,0.512031166583593,"wd_m","sampling w/o coordinates","k_index"
0.973,0.512031166583593,"wd_m","sampling w/o coordinates","k_index"
0.992,0.520056490564322,"wd_m","sampling w/o coordinates","k_index"
1.011,0.520056490564322,"wd_m","sampling w/o coordinates","k_index"
1.03,0.520056490564322,"wd_m","sampling w/o coordinates","k_index"
