"moos_cover","yhat","predictors","model","index"
0,0.531683278005109,"moos_cover","sampling w/ coordinates","k_index"
1,0.547269619866075,"moos_cover","sampling w/ coordinates","k_index"
2,0.528273213792107,"moos_cover","sampling w/ coordinates","k_index"
3,0.530187601389119,"moos_cover","sampling w/ coordinates","k_index"
