"moos_cover","yhat","predictors","model","index"
0,0.194263654640227,"moos_cover","all predictors w/ coordinates","rel_abundance"
1,0.199304229100337,"moos_cover","all predictors w/ coordinates","rel_abundance"
2,0.196504768390445,"moos_cover","all predictors w/ coordinates","rel_abundance"
3,0.198026595130607,"moos_cover","all predictors w/ coordinates","rel_abundance"
