"sub_type_int","yhat","predictors","model","index"
0,0.190730793690073,"sub_type","all predictors w/o coordinates","rel_abundance"
1,0.192994862907142,"sub_type","all predictors w/o coordinates","rel_abundance"
2,0.194847380545212,"sub_type","all predictors w/o coordinates","rel_abundance"
3,0.192140779615027,"sub_type","all predictors w/o coordinates","rel_abundance"
