"velocity","yhat","predictors","model","index"
0.01,2.50682637777958,"velocity","v + wd w/o coordinates","shannon_index"
0.0478,2.58528621879139,"velocity","v + wd w/o coordinates","shannon_index"
0.0856,2.60758244975659,"velocity","v + wd w/o coordinates","shannon_index"
0.1234,2.66355654621781,"velocity","v + wd w/o coordinates","shannon_index"
0.1612,2.69462514607547,"velocity","v + wd w/o coordinates","shannon_index"
0.199,2.58492922543291,"velocity","v + wd w/o coordinates","shannon_index"
0.2368,2.60840060164914,"velocity","v + wd w/o coordinates","shannon_index"
0.2746,2.53567951116561,"velocity","v + wd w/o coordinates","shannon_index"
0.3124,2.53715918244099,"velocity","v + wd w/o coordinates","shannon_index"
0.3502,2.58308887657154,"velocity","v + wd w/o coordinates","shannon_index"
0.388,2.61580845555577,"velocity","v + wd w/o coordinates","shannon_index"
0.4258,2.6190448067958,"velocity","v + wd w/o coordinates","shannon_index"
0.4636,2.64671568184654,"velocity","v + wd w/o coordinates","shannon_index"
0.5014,2.65067506910347,"velocity","v + wd w/o coordinates","shannon_index"
0.5392,2.69807854642288,"velocity","v + wd w/o coordinates","shannon_index"
0.577,2.70803799123006,"velocity","v + wd w/o coordinates","shannon_index"
0.6148,2.67535997795411,"velocity","v + wd w/o coordinates","shannon_index"
0.6526,2.60376434864919,"velocity","v + wd w/o coordinates","shannon_index"
0.6904,2.65750851036012,"velocity","v + wd w/o coordinates","shannon_index"
0.7282,2.65940690009696,"velocity","v + wd w/o coordinates","shannon_index"
0.766,2.747972580389,"velocity","v + wd w/o coordinates","shannon_index"
0.8038,2.77352447334427,"velocity","v + wd w/o coordinates","shannon_index"
0.8416,2.7649334770177,"velocity","v + wd w/o coordinates","shannon_index"
0.8794,2.7590738290345,"velocity","v + wd w/o coordinates","shannon_index"
0.9172,2.75538702970482,"velocity","v + wd w/o coordinates","shannon_index"
0.955,2.76494943490585,"velocity","v + wd w/o coordinates","shannon_index"
0.9928,2.76368818680108,"velocity","v + wd w/o coordinates","shannon_index"
1.0306,2.78194398408595,"velocity","v + wd w/o coordinates","shannon_index"
1.0684,2.82641533971558,"velocity","v + wd w/o coordinates","shannon_index"
1.1062,2.85745557652465,"velocity","v + wd w/o coordinates","shannon_index"
1.144,2.86568972944367,"velocity","v + wd w/o coordinates","shannon_index"
1.1818,2.87518658752762,"velocity","v + wd w/o coordinates","shannon_index"
1.2196,2.88304872476438,"velocity","v + wd w/o coordinates","shannon_index"
1.2574,2.89429057125371,"velocity","v + wd w/o coordinates","shannon_index"
1.2952,2.89069318173223,"velocity","v + wd w/o coordinates","shannon_index"
1.333,2.92198904490845,"velocity","v + wd w/o coordinates","shannon_index"
1.3708,2.9385325667281,"velocity","v + wd w/o coordinates","shannon_index"
1.4086,2.950910165159,"velocity","v + wd w/o coordinates","shannon_index"
1.4464,2.97414203729303,"velocity","v + wd w/o coordinates","shannon_index"
1.4842,2.95002818017433,"velocity","v + wd w/o coordinates","shannon_index"
1.522,2.93237885817851,"velocity","v + wd w/o coordinates","shannon_index"
1.5598,2.91291166314965,"velocity","v + wd w/o coordinates","shannon_index"
1.5976,2.87675616079872,"velocity","v + wd w/o coordinates","shannon_index"
1.6354,2.66199802160623,"velocity","v + wd w/o coordinates","shannon_index"
1.6732,2.66199802160623,"velocity","v + wd w/o coordinates","shannon_index"
1.711,2.66199802160623,"velocity","v + wd w/o coordinates","shannon_index"
1.7488,2.66199802160623,"velocity","v + wd w/o coordinates","shannon_index"
1.7866,2.66002545283604,"velocity","v + wd w/o coordinates","shannon_index"
1.8244,2.66002545283604,"velocity","v + wd w/o coordinates","shannon_index"
1.8622,2.66002545283604,"velocity","v + wd w/o coordinates","shannon_index"
1.9,2.66002545283604,"velocity","v + wd w/o coordinates","shannon_index"
