"wd_m","yhat","predictors","model","index"
0.08,2.3906621341766,"wd_m","sampling w/ coordinates","shannon_index"
0.099,2.38408097100479,"wd_m","sampling w/ coordinates","shannon_index"
0.118,2.45084062991319,"wd_m","sampling w/ coordinates","shannon_index"
0.137,2.5029819222788,"wd_m","sampling w/ coordinates","shannon_index"
0.156,2.52222903224605,"wd_m","sampling w/ coordinates","shannon_index"
0.175,2.52785126382002,"wd_m","sampling w/ coordinates","shannon_index"
0.194,2.53102984941668,"wd_m","sampling w/ coordinates","shannon_index"
0.213,2.54021856023206,"wd_m","sampling w/ coordinates","shannon_index"
0.232,2.4519459830804,"wd_m","sampling w/ coordinates","shannon_index"
0.251,2.52836311850007,"wd_m","sampling w/ coordinates","shannon_index"
0.27,2.5331314864258,"wd_m","sampling w/ coordinates","shannon_index"
0.289,2.51742336374742,"wd_m","sampling w/ coordinates","shannon_index"
0.308,2.51466611303665,"wd_m","sampling w/ coordinates","shannon_index"
0.327,2.49378477685429,"wd_m","sampling w/ coordinates","shannon_index"
0.346,2.54088729012896,"wd_m","sampling w/ coordinates","shannon_index"
0.365,2.49818614994486,"wd_m","sampling w/ coordinates","shannon_index"
0.384,2.49531357907863,"wd_m","sampling w/ coordinates","shannon_index"
0.403,2.48060034475013,"wd_m","sampling w/ coordinates","shannon_index"
0.422,2.49782998594283,"wd_m","sampling w/ coordinates","shannon_index"
0.441,2.56981173050762,"wd_m","sampling w/ coordinates","shannon_index"
0.46,2.57316631073546,"wd_m","sampling w/ coordinates","shannon_index"
0.479,2.51866511176168,"wd_m","sampling w/ coordinates","shannon_index"
0.498,2.52581957513811,"wd_m","sampling w/ coordinates","shannon_index"
0.517,2.47458367739563,"wd_m","sampling w/ coordinates","shannon_index"
0.536,2.47070834185514,"wd_m","sampling w/ coordinates","shannon_index"
0.555,2.46893555027674,"wd_m","sampling w/ coordinates","shannon_index"
0.574,2.47320505079848,"wd_m","sampling w/ coordinates","shannon_index"
0.593,2.47337419608677,"wd_m","sampling w/ coordinates","shannon_index"
0.612,2.53578778038112,"wd_m","sampling w/ coordinates","shannon_index"
0.631,2.59746605412511,"wd_m","sampling w/ coordinates","shannon_index"
0.65,2.59592555166078,"wd_m","sampling w/ coordinates","shannon_index"
0.669,2.59608290792298,"wd_m","sampling w/ coordinates","shannon_index"
0.688,2.69669080380764,"wd_m","sampling w/ coordinates","shannon_index"
0.707,2.69994541009267,"wd_m","sampling w/ coordinates","shannon_index"
0.726,2.69734494001777,"wd_m","sampling w/ coordinates","shannon_index"
0.745,2.65111541096121,"wd_m","sampling w/ coordinates","shannon_index"
0.764,2.65111541096121,"wd_m","sampling w/ coordinates","shannon_index"
0.783,2.64774103473044,"wd_m","sampling w/ coordinates","shannon_index"
0.802,2.63210307679105,"wd_m","sampling w/ coordinates","shannon_index"
0.821,2.62760135255478,"wd_m","sampling w/ coordinates","shannon_index"
0.84,2.62760135255478,"wd_m","sampling w/ coordinates","shannon_index"
0.859,2.62847638792462,"wd_m","sampling w/ coordinates","shannon_index"
0.878,2.56526543969219,"wd_m","sampling w/ coordinates","shannon_index"
0.897,2.54420681820355,"wd_m","sampling w/ coordinates","shannon_index"
0.916,2.54686315165384,"wd_m","sampling w/ coordinates","shannon_index"
0.935,2.54686315165384,"wd_m","sampling w/ coordinates","shannon_index"
0.954,2.54686315165384,"wd_m","sampling w/ coordinates","shannon_index"
0.973,2.54686315165384,"wd_m","sampling w/ coordinates","shannon_index"
0.992,2.58522665261774,"wd_m","sampling w/ coordinates","shannon_index"
1.011,2.58522665261774,"wd_m","sampling w/ coordinates","shannon_index"
1.03,2.58522665261774,"wd_m","sampling w/ coordinates","shannon_index"
